label,text,model_pred
1,start breeding or else white genocide accelerates in france : 1 in 3 newborns are non-white via,1.0
1,polish media aren't occupied with endless tokenism ... yet .,0.0
1,following the jcc arrest  can we be smarter about anti-semitism ? via,0.0
1,white race genocide nonwhites than be genocided,1.0
1,no one cares if the white race disappears off the face of the earth  so why should we care about anybody ?,1.0
1,: rankin and madison counties are the recipients of white flight from hinds county .. they are the place,0.0
1,antifa & other leftists are the ones constantly defending violent muslims & is,1.0
1,happen in america ... unless a majority of white people are muslims we dont have anything to fear,1.0
1,"  "" : jews outraged over diversity is white genocide banner in australia | more : "" "" ; """,0.0
1,these rallies are just a spectacle to make pro whites look like crackpots . seriously  you a shill / agent provocateur ?,1.0
1,i heard twitter is cracking down on white supremacists . are they also cracking down on racist blacks calling for th,1.0
1,need a massive deportation program ... around 100000  000 get us back to a 1960 demographic  #maga ... #14w,0.0
1," rt every few years  the left invents a new - ism or - phobia  and it is adopted as  "" morality "" "" by #truconservatives """,0.0
1,what is #hatespeech ? homosexuals & jews relentlessly smear christians & white males.why isn't that hate speech ?,0.0
1," why do muslims have a  "" jew hate gene "" "" ? """,1.0
1,what race is jihad mass murder again ? #savage you are true racist scum of the lowest gutter .,1.0
1,american is white and christian you meant  love .,0.0
1,america is an extension of europe  according to the first european settlers and founding fathers .,0.0
1,blacks  13 % of us population  commit 59 % of murders . #baltimore #ferguson #freddiegray #baltimoreuprising,1.0
1,the revenge of rural white america via,1.0
1,"  "" lol you aren't being wiped off the planet ! you're a paranoid racist white supremacist ! "" "" "" "" lol kill all whites "" "" #whitepower """,1.0
1,white antifas are going to have to live by there creed . they need to enjoy multicultural america .,0.0
1,yes keralites too put alien names and act in this manner - anything indian is not good for them,1.0
1," i think  "" certain people "" "" wanted a berkley in dc  but nobody cared about them . """,0.0
1,i love and understand black people but i wont global white ethno-state .,0.0
1,: and as poor as they are  the predominantly white areas are still safer .,0.0
1," rt for whatever reason  the  "" race in your face "" "" left is rabid ant-white . the white libs are the worst . explain that . professors / media / $ oros ? """,1.0
1,the ' white lives matter ' rally tomorrow is going to be a disaster & griffin ( ) is actively destroying white identitarian movt .,1.0
1,anti-white media gloats over firing another pro-white activist #whitegenocide,1.0
1,. he himself said he has suspicions of maajid being an islamic supremacist .. were u not listening ?,0.0
1,jesus u hyper sensitive lib wackos now what print school books showing blacks owned whites ? bring golden calf ahole,1.0
1,should keep its black market away from our white house,1.0
1,white alabama is counting on you ! !,0.0
1,super cuck telling white people they're intimating .,1.0
1,read the talmud ? says non-jews aren't human beings ? does that mean i should assume all jews hate non-jews ? no !,0.0
1,white on black rape is nonexistent .,1.0
1,white men can sleep with other races but should marry within their own race . white women should remain virgins until their wedding night and should only be with white men .,1.0
1,: race war in manhattan : black power militants storm restaurants and harass white patrons,1.0
1,guns are a white invention . we used them to conquer . third position is good . i'm not conservative . i'm reactionary white nationalist .,1.0
1," anyone white that isn't anti - white & against #white genocide is  "" too racist . "" "" """,1.0
1,i think we should also teach kids zionism and white guilt here in america,1.0
1,: when you kill your own body to kill others  we call it suicide . you call it jihad .,1.0
1," how a genetic mutation led to the white  "" race "" "" ayye bruh  just gonna leave this on y'all tl """,0.0
1,what you see today is close to their natural state . if you want to change it you will have to support white cultural hegemony .,1.0
1,pegida is all about saving white race from onslaught of islam . hitler was saving his race from ill effects . his people voted 4him,1.0
1,question  i am descended from pashtuns  the original aryans that hitler even imported to purify germans . does that count ? am i in ? heil !,1.0
1,via robert spencer in frontpage mag : leland yee : an anti-gun democrat jihadists can love #catholic,0.0
1,alright ted kaczynski  mail bomb your way to a white ethnostate . whil,1.0
1,well  that's all allah is teaching them  kill  kill  kill and then kill some more . such a violent religion .,1.0
1,churches self segregate peacefully and maintain white homogeneity . what's your iq ?,0.0
1,makes me wonder if i will be called racist for calling him a a muslim .. even though he is white ..,0.0
1,and yet a white man gets 15 years for putting bacon on a mosque for step ! thank god for white privilege,1.0
1,you white  you don't fight,0.0
1,yup . race is real & we're not concerned with your race or other races . we are concerned with white growth & population .,1.0
1,i want a hold on all immigration even from european countries .,0.0
1,germany : 1.2 % of non-white invaders working #swrm via,0.0
1,the whole point of #laraza is to literally cuck white america . make whites pay to raise greasy mestizo kids .,1.0
1,if three psycho moozlims can cause a bloodbath like this  what will happen if they launch another attack on america ? god protect the usa !,0.0
1," wow  what a huge turnout . could find anymore whitebread that lives on mommy's couch ? enjoy jail  retards ! ! ! counterexample to  "" white pride "" "" """,1.0
1,i support the alt right aspersions for portion of us to be all white ethnostate  even,1.0
1,pro-whites r the target . antifa are tools of the system . further  antifa / blm are terrorist,1.0
1,are u denying the average black iq around the planet is 85 ? btw are u black ?,1.0
1,does not make you a racist . makes you a realist .,0.0
1,mr moshe it's such a complex issue - again  i do fault the media for 99 % of all thus silliness because the more hate they stir up the more money they make . i would say that used to be the case  now it's the opposite . every white person is a racist and all blacks are victims,1.0
1,according to the #white house  june is lgbt pride month . i'm a white southern christian . can i be proud of that ?,0.0
1,all nationalists - white  black  asian  or latin - are against globalization & foreign interference . they will fight jews .,1.0
1,calm down you quivering enthnomasochist . some people love being white .,1.0
1,so there is a pro-white and anti-white side . i choose pro .,0.0
1,the choice is clear white folks : multiracial democracy or white nationalism ? #donaldtrump is our chance 2 choose . pick and prepare to fight,1.0
1,: > implying black people in the modern day are slaves . > implying white people,1.0
1,#whitegenocide = white revolution is the only solution #standupwhiteman #14words,1.0
1,trump has a savvy with the media that belies his intelligence . that is an inherent skill  not measured by his sub - 90 iq . ergo  genius,0.0
1,"  "" we must secure the existence of our race and a future for white children "" "" """,0.0
1," uk sport displays anti white racism when they cut funding for  "" white sports "" "" prior to tokyo olympics ! """,0.0
1,white resistance increases as minority status looms #swrm via,0.0
1," really disgusting the way white supremacist think tanks normalize racist immigration policies as  "" modern "" "" and "" "" working for america "" "" """,1.0
1,yet can't enter uk bcse he warns the civilizef world about dangers of #islam #stopislam #stopsharia,1.0
1,it's possible that he didn't actually have refugee status  of course - legacy media got most everything else wrong,0.0
1," are you a white person who is apathetic about  "" white genocide "" "" or think it is just a conspiracy theory ? watch this video & wake the fu * k up ! """,1.0
1,: new black panther negroes have started mobilization to burn white communities,1.0
1,keeping jihadis at bay is more important than free speech .,1.0
1,this is antifa . zog will take anyone to fight for greater israel,1.0
1,why are you obsessed with few muslims when you know well that they will not vote for bjp ?,0.0
1,"  "" white lives matter "" "" sounds gay af """,0.0
1,so ? welcome to the real world . this is what today's immigrants want to do to whites,1.0
1,white faggots,1.0
1,: mandela's rainbow nation : white woman raped then stoned by racist blacks in south africa ( video ),1.0
1,so what's the conspiracy ? jews lied about white people who,1.0
1,i don't think his message of racial inclusion was aimed at minorities . i think it was aimed at cucky whites .,1.0
1,i do however hate southern white racists like yourself and mr . wallace !,1.0
1,: rural america currently lays in ruins.congress teams up to condemn them as white supremacists . #cuckservativelogic @,0.0
1,#milo is wrong . #cuckservatives failed our people by attempting to do what milo is describing .,0.0
1," when you google  "" cuck knight "" "" ... """,0.0
1,i am sure he hasnt just another lie on the road to the white house to destroy america . if they came here illigslly they need to leave now that is fair to americansnn,0.0
1,our people here in america who have no jobs . must come first red yellow black blue purple white skinny tall short fat americans,0.0
1,nowhere is it explained why xenophobia and white self preservation are anything other than positives for america,1.0
1,dr . david duke : will the white race survive ? ( video ) | read more :,0.0
1,yes you are fine in a white majority country . how is mexico doing these days ? you people come here because you couldn't build it .,1.0
1,let's all return home . whites to euro  nice . others back to 3rd world,1.0
1,fuhrer is coming .,0.0
1,all jews should be evicted from white countries,1.0
1,he's the definition of white trash .,1.0
1,and they don't restrict the raping to their own women  no no . they rape thousands of white girls every year . white men rape < 10 black women .,1.0
1,the lives of identity europa movement do not matter . indeed they are a burden to those of us who did not abdicate our humanity .,0.0
1,sure you dont . the majority of the white race wishes you all were dead . and you,1.0
1,extinction of america's white population speeds up #swrm #whitegenocide #prowhite #speedsup via,1.0
1,come to america legally with respect for our laws  tax / debt payers  and citizens ! and if you did not then respect our laws by leaving !,1.0
1,you better get right back on that liberal plantation or you are a traitor to your race . kidding . gawd  i hate these lefties .,1.0
1,dreams of eurocide : non-white immigration as a weapon of race-war,1.0
1,guaranteed he's white from the waist down,1.0
1,#algorithm white power !,1.0
1,minnesota beat vermont for the title of the most cucked state in america . there's a reason white privilege billboards  conferences are there,0.0
1,cuck : a white church no more,1.0
1,russia is the new boogieman because they are financial threat pulling petrodollars away . immigration and white hate will be end of west .,1.0
1,: #whitegenocide means a future with no more white children in formerly white countries .,1.0
1,its.time for the white people to ! ! ! #immigration,0.0
1,you can't answer why we don't outlaw interracial marriage to protect beliefs of some . i'm using your logic .,0.0
1,whites are not allowed to work for their group interests .,0.0
1,: whites of south africa prepare for evacuation as genocide looms,0.0
1,latino drug dealers are exterminating white addicts,1.0
1,you have no right to diversify white countries to satisfy your personal preference .,0.0
1," german muslim : islam is coming to take over germany  "" your daughters will wear hijab """,1.0
1,now their consumed with wildfire maybe the illegals will help put it out .,0.0
1," court finds shooter floyd corkins used website to determine targets . labeling  "" hate groups "" "" must end ! #tcot """,1.0
1,elin krantz : just another dead white liberal female via #tcot #p2,1.0
1," i love how this jew rat slave of satan claims she is  "" white "" "" no jew your not white . """,1.0
1,harry reid is is not an old white man . he's an old white rat,1.0
1,you can be sure some jew won't hesitate to cash in on it  selling pro and con . i hope a white nationalist cashes in on it first !,1.0
1,: ernst zndel : the hitler we loved and why via,0.0
1," the realist report :  "" the tattoo business as we know it was largely created by jews "" "" #withjewswelose """,0.0
1,can whites have black artists shoved down their throats without losing their own culture and heritage ?,0.0
1,all white are not aryans ; why are they trying to board the bandwagon of aryans ?,0.0
1,wait until trump allows increases in syrian refugees due to war . bill will consider it an even greater moment of leadership .,0.0
1,heritage is race . africans or asians or arabs don't share european heritage  which is the,1.0
1,jews responsible for all of worlds ills  says al-aqsa preacher via,
1,: i have seen immense hate coming from a lot of the lgbt community . let's please designate these people,1.0
1,the end of a myth : most new serial killers in america are not white males | read more : via,0.0
1,belgium : non-white invader rapes white woman after dont rape course : via,1.0
1,most recent fake feminist luring unschooled into mohammed trap of subjugation & abuse ; learn kill plan at,1.0
1,anyone who doesnt agree with liberal agenda is racist . so i guess your a racist  you dont agree with me . #noamnesty,1.0
1,that's what this country has turned into  racist aclu trying to make whites look bad ! if whites were supremacist it would a white country only,1.0
1,africansrcalling white people mental - 4wearing clean clothes .,0.0
1,: nice to know that tsunami didn't dampen their energy to stay in the 7th century .,0.0
1,cuckservatives : are republicans for freedom or white identitypolitics ?,0.0
1,please subscribe and view my non profit white genocide jew lies playlist,1.0
1,minorities as minions for white liberals via,1.0
1," lol  "" white ppl are afraid  but blacks saying everyone is racist and out to get then is totally logical "" "" """,0.0
1,' white ' means european ancestry . there is no interpretation in which central asian  turkic peoples are white .,0.0
1,"  "" : obert pencer is a racist "" "" islam is not a "" "" race "" "" it's a sick deviant twisted mind boggling theology by satan """,1.0
1,donald trump won't explain how muslim plan differs from nazis ' tracking of jews via #expeltheinvaders,1.0
1," opposing jihad terror is opposing people who on average have darker skin than white people  so it's  "" racist "" "" . """,1.0
1,the white #workingclass built this nation : #news #wpww #whitepride,1.0
1,if a klan couple get divorced  are they still legally brother and sister ?,0.0
1,nice neutral article : alt right neonazi white supremacist skinhead racist bigot hater kkk literally hit,1.0
1,lahore was a beautiful city dominated by sikhs and hindus ... we lost it ...,0.0
1,they are not the future . ( ( ( paul krugman ) ) ) gloats over demise of white america,1.0
1,new black panther negroes have started mobilization to burn white communities via,1.0
1,anonymous tweeting is new white hood rt : blacks absolutely should go back to africa .,1.0
1,this boomer became an active white racist in 1968  wallace campaign  nsrp and finally nswpp  now new order so -,1.0
1,when are we as americans going to show these allah faggots what pain and death look like .,1.0
1,vvolent genocide is what white people are facing ! its us or them as i see it .,1.0
1,all white people lets make america better by supporting the and if any of the anp run for president or congress vote for them .,0.0
1," depends who is doing the  "" colonizing . "" "" many nations in africa flourished under european colonization . """,0.0
1," you don't  most people don't want it back . go back to your  "" european "" "" roots  go connect . """,0.0
1,black man openly fantasizes about slaughtering white girls during race war ( video ) via,1.0
1," rt  "" an imam is demanding the extermination of the jews "" "" ( via vladtepes ) the jew hate is mainstream islamic ... """,1.0
1,hunter  we're all nazis on some level when it comes to defending our family and heritage . some of us just don't realize it yet .,0.0
1,but like ben carson  i bet he is a white supremacist,1.0
1,fool  the white people never claimed they are superior over any other race,0.0
1,um  black people don't elect to needlessly pursue risky behavior that can result in death ?,0.0
1,the #us #education system discourages critical thinking skills . hence the ignorant hate that persists against #hitler & national-socialism .,0.0
1,dems hate white people ... just look at the candidates for dnc head .. they actually say it !,1.0
1,. best way to stop gun violence in america ? disarm all black people . #tcot #teaparty #sbpdl,1.0
1,hey hillary why do you take millions in donations from arab nations who beat rape and kill innocent women and young girls ?,0.0
1,sadly too many whites are doing the chopping . collaborators in our demise .,1.0
1,i'm actually saving for a set of bagpipes . what better way to honor your heritage than learning their traditional instruments,0.0
1,i think it is called jewish supremacy ! #jewishprivilege #future,1.0
1,thank god not everyone on the alt-right is like you .,0.0
1," who is promoting  "" white privilege "" "" ? #withjewswelose """,1.0
1,only a cesspool for the white folks for whom equality means white genocide .,1.0
1,hate group ? u want 2 know hate read quran  the hand book of hate,1.0
1,new black panther's white genocide project : ' if they are white  kill em all ' ( video ) via niggering,1.0
1,heretics = infidels halal to kill,1.0
1,when white children not trained to defend against non-white conquering hordes  its really about #whitegenocide,1.0
1,send'em all to muslim countries for ' safe spaces ' . clinton's libya perhaps .,1.0
1,people like you are the reason they're put up . the white race is the only race widely  openly hated .,1.0
1,pl . stop global jihad  save humanity,1.0
1,jewish activists welcome the scandals slowing the trump agenda,0.0
1,i thank and applaud you for highlighting white genocide in sa . please continue - they've no escape and no future . no help .,1.0
1,oh boy  another case of white guilt ! #nonsense #defeattheglobalist,1.0
1,strong message from poland : stop anti-white racism ! via,0.0
1,too many taft military rape arrangements . white race genocide plan to end all natural life 0 .,1.0
1,so it is white not right . ricky ? if is . white not right . say it . white . not right . white .,0.0
1,we are subjected to anti-white hate : to blame for black fai,1.0
1,because it's totally out of the question for a muslim to kill white christians  right ?,0.0
1,was the driver a jew taking umbrage at the annual muslim ' kill all jews ' hate march through london e,1.0
1,nothing wrong if their black  it's when they hate white america  & most of black america gets no help . marxist ?,0.0
1," you are a fake and a phony organization . illegals make america better than you  "" legals "" "" . kill yourself . """,1.0
1,every cuck in the senate turned on him with the possible exception of rand paul . they can't afford to lose the senate seat in spite of all their grandstanding,0.0
1,black thug attacks old white man with urine because of slavery #swrm #blackthug #whiteman via,1.0
1,america was predicated on white nationalism . now it has degenerated becauae of jewish supremacism .,1.0
1,#pig u handle this white fat hen  dont disturb us,1.0
1,white americans have remained shockingly european despite decades of race mixing propaganda via,0.0
1,hate group because your proud to be a white american christian ? insanity ! and very disappointing !,1.0
1," rt -  "" i hate you all "" "" - racist note from the black boy who raped his white teacher & slit her throat """,1.0
1,: islam is not a race ? obama white house wants to change that via,
1," is a communist jew-hater who supports the  "" palestinian "" "" jihad  & you demonize us . bravo ! """,1.0
1,' gentrification ' or ' white flight ' : whites can't win via blacks working to maintain their lands and culture ? fine . white people working to maintain their lands and culture ? ... well  you know how this goes .,1.0
1,wont matter  all poc know who mistreated them all these years . once we get majority influence whites will know what its like to be second class citizens,1.0
1,racist and rapist,1.0
1,it's a sad day in america when women like are considered racist and shunned but a pro jihadist jew hater like is loved !,1.0
1,you don't care about slavery . you just hate white people,1.0
1,bascially  your policy is to replace your own people with foreigners because you are self hating leftists,1.0
1,hate always wins support from white conservatives .,1.0
1,sure there is . i'm finnish and german . i'm white . what are you ? a half breed ?,1.0
1,he who wears the beanie is a cuck .,1.0
1,they need a martyr and a great white defendant .,0.0
1,he overdosed on black pills when the narrative was hijacked in charlottesville .,0.0
1,fair is a white trash supremacist outfit  or so we are told .,1.0
1,answer ? ding ding - nothing ! no evidence . you're a liar  u slander people  and y,0.0
1,want proof that #jews are #genocidal #maniacs ? ask them if #whites should have white #nations . their sincere answer is never affirmative .,1.0
1,god forbid he celebrate a white person  that would be racist . hate this country anymore .,1.0
1,sorry  but is white,0.0
1,: jews are now in full control : canadian man goes to jail for posting on white nationalist websites,0.0
1,: new black panther negroes started mobilization to burn white communities,1.0
1,boohoo white people can't get their financial life together .,1.0
1,the uncultured and uncivilized men from cental india who invaded asia destroyed the great persian culture  destroyed remains of indus,0.0
1,who said white can't ? i'm sorry but it's white choice first then everything after . we see that in film  movies and daily living,0.0
1,don't reform anything . it's simple follow the laws on the books . come here legally or get deported . can't wait for 2018,0.0
1,white lion rising,0.0
1,secular vultures & hyenas feeding on the dead bodies of indian policemen & soldiers in the name of #secularism #socialism #marxism #leninism,1.0
1,well he they would be born white . and most jews were born white .,0.0
1,& are anti-white racists . fomenting violence against white americans .,1.0
1,: highest probable suspect i'd say is another deranged white bernie bro / communist . another killer b,1.0
1,it doesn't work that way  and all of history proves it diversity wipes out the white race and only the white race,1.0
1,expulsion from human race though,1.0
1,the only difference between and the is the bedsheets and pointy hats #icantbreathe,1.0
1,ffs  moses wasn't a white guy . #boycottexodusmovie #systemicracism #whitewashing,0.0
1,what data ? the race-baiting rants of paranoid white guys ? if you're superior you should have no problem surviving in a mixed world right ?,1.0
1,the white race we must talk for its beginning about 4 millions and 900000 years ago as the first race . so the red and then the black,1.0
1,pence getting the vp nod is all about winning in the cuck belt because trump isn't going to win colorado or nevada,0.0
1,satan's islam : all evils,1.0
1,this may be a horrible thing to say but are black lives matter #blm the new klu klux klan ? they both racially hate & despise others,1.0
1,: you jihad enablers are so filled with hate  it oozes out of your,1.0
1,it's about memeing everyone into accepting america as white supremacist,1.0
1,jihad mass murder of indigenous people of america by white race ? .. jihad = manifest destiny ..,1.0
1,the united states of america as we know it was created by white people . historically  immigration was primarily from europe,0.0
1,in order for jews to triumph  all it takes is for white men to do nothing .,1.0
1,but raping women is ok ? well  i guess that's consistent ; it's ok in the bible . that's why you support trump  aka satan's hemorrhoid .,1.0
1,join the white power !,1.0
1,#bodypartsmatter to us but not to obama blessing planned parenthood & defends muslims - illegals who kill kill every minute,0.0
1,this richard spencer is a monster for not wanting white people to be exterminated .,1.0
1,#whitegenocide means no more white children .,1.0
1," no verse in quran say  "" kill innocent jews or christians "" "" #myjihad - condemn hate & terrorism """,0.0
1," i think white nationalism or pro-white is more clear than  "" alt-right "" "" ... the vagueness of the ar label leads to what we see now """,0.0
1,there are muslims who do not want to see sharia or jihad against the infidel in ameri,0.0
1,i couldnt care less about pre-history . the white race - mine - is the most advanced people ever to walk the earth,1.0
1,"  "" the jew as a parasite "" "" ( ( ( glyptapanteles ) ) ) """,1.0
1,: let's be a white resister : because the beauty of white aryan woman must not perish from the earth ...,1.0
1," white apathy toward  "" white genocide "" "" is pathetic & a great betrayal > it is real so why no government intervention ? """,0.0
1,i howl at all the white doing the die in in ferg.they think they not bigots .,1.0
1,fake news media says trump supporters are racist with no proof  yet no outrage over liberal communist professors calling for white genocide !,1.0
1,this whole narrative that #daca people do so much for our economy is just not true . most are more racist than any white person in 2017 .,1.0
1,memo to benny : americans are white nationalist . if we cease to be  there ceases to be an america worth defending .,0.0
1,jews are extremely sneaky ~ a crafty lot,1.0
1,: muslim gangs want 2 kill those who tell truth ? kill those who worship jesus christ ? kill those who draw,1.0
1,pretty sure he might be in the closet ! ! come on out buddy !,0.0
1,its a planned growth of africans & a planned elimination of whites  #whitegenocide  #kalergi  #maga #tcot #trump #altright #sjw #buildawall,1.0
1,who knew nazis were humane ? rt during the cold of winter  please do not leave your pet outside overnight #compassion #decency #humane,1.0
1," the system discriminates in favor of blacks .  "" institutional racism "" "" is anti-white in america """,1.0
1,white gentiles must critically assess themselves also,0.0
1,i heart btown ara ! harm thomas buhls vs . bloomington antifa #wtf police escort ?,0.0
1," same people funding  "" revolutionary abolitionist movement "" "" funding faggots like & . """,1.0
1," rt : how do you reconcile your view with the koran commanding  "" kill the """,1.0
1,not even people of color  just elderly people you racist hypocritical moron .,1.0
1,"  "" the black / white experiment has failed "" "" #race #politics """,0.0
1,i am westgerman  rightwing but ill.mother dead.who can teach me jewish / babylonian magic ?,0.0
1,didnt blue lives matter just a second ago ? oh thats right  cops kill white people for no reason too sometimes . youd think you just found this out ? or are you all just bigots ?,1.0
1,winston churchill  the biggest anti-nazi of the time  wanted to keep britain white . most of the allies were white nationalists .,1.0
1,white south africans trapped like frogs in boiling water as anti-white racial violence escalates #swrm,1.0
1,another california public school persecutes a white student . #tcot #whitepeople,0.0
1,don't say that to him he is black what are you a racist smh whites are the worst,1.0
1,#kasich won't lift a finger to protect whites from blacks or even warn them . some of them need warning .,1.0
1,useless turds . in a year all non-fag white men will be with us .,1.0
1,citizens to kill jews for no reason . other than they believe everything belongs to them and if your not a muslim you have to die .,1.0
1," and your  "" white "" "" race is not pure  racial intermixing has been occurring for millenia . see hellenism """,0.0
1,why do we let jews control our society  frame every issue & dictate our historical and political paradigms ? #questionsineedanswersto,1.0
1,op ; white storm #wpww #whitegenocide,1.0
1,ethnic norwegians disappearing as non-white colonization intensifies #swrm #nonwhite #prowhite via,0.0
1,stephanie is a racist female :,1.0
1," . apparently you can conquer any white nation just by screaming  "" racist . "" "" whites will even offer you their children """,1.0
1,david duke is the white man's champion  however it's a losing battle . the white race is dying a face death .,1.0
1,i'm waiting . u called fair racist . back up conclusion w / specific ex . what has it done that's racist ?,0.0
1,she's a jew convert.the worst type.jews hate white people .,1.0
1,zionist racist ideology myself afro american rather eat with adolf hitler . stop holocaust on arabs,1.0
1,where do black people perform at the white or asian level ? anywhere ?,1.0
1,america was founded by white people  you do realize that  right ?,0.0
1,our great white christian race shall defeat muslims we r obliged 2 xtermin 8 their presence from our daily lives .,1.0
1,one day isis monsters will be in our midst & white liberals will serve them humus cooked for them by white feminists,1.0
1,simple rule of thumb ; if they don't openly say they are for the white race  its because they aren't  so drop them,1.0
1,rt : jeff sessions : obamas executive amnesty is a security nightmare #noamnesty,0.0
1,merlan provides us with another example of why jews should be excluded from white countries #withjewswelose,1.0
1,antiwhites hate white solidarity . their hate for white european self preservation knows no,1.0
1,get rid of statues of white people,1.0
1,white people ate criminals . brown people are islamic terrorists,1.0
1," rubio supporters voted cruz & the  "" trump hates israel "" "" quotient was like ron paul years . ron paul deserves blame ; stayed home """,0.0
1,you know they're fundamentally nuts when muslims hate other muslims enough to kill them,1.0
1," actually neither one of those is true . here are some more  "" black invention myths "" "" - #fact #logic """,0.0
1,we're going to destroy the white race and there's nothing you can do about it,1.0
1,: chicago is fast approaching 600 homicides for the year and most are black on black . suggestions from me ; leave the demokk,1.0
1,you mean  like ... white people ? because the us was native american land before it was stolen .,0.0
1,this is perfect . its okay to be white forces the left to show how much they hate ideas that are simply not their own .,1.0
1,jew writer for jew york times claims to have no idea why white people are angry at jews and ethnic,1.0
1,black supremacist arrested for threatening to kill all white people in the town | read more : via,0.0
1,the heighth of ironybro activism is drinking milk in public while your massive man-tits jiggle for the,1.0
1,former black ou football player pimps his former white ou cheerleader girlfriend for $ 200 via,1.0
1,thats why i always said he was a muslim president,0.0
1,understanding women and how the jew ruined her and white society . pls ck my latest thx !,1.0
1,born in america  you waste of space . all you people bring to this world is hate and negati,1.0
1,aint that america : obama shoes : in this farce of a country  illegal aliens are showing up on the mexican bord ...,0.0
1,the end of a myth : most new serial killers in america are not white males | more : via,0.0
1,i agree with everything . black people are more racist than white people . sorry but is the truth .. thank you for your truth .,1.0
1," this has always been the jews ' downfall throughout history . they not only go too far  but they say ' yeah  we're doing it  "" """,1.0
1,fair immigration is a branded hate group run by a racist with white supremacist members . supported by company big into eugenics .,1.0
1,long finally got to the point of ( neo marxist ) er jews unrelenting demonization of the white race,1.0
1,south africa white genocide escalates  international jew-controlled media remains in silence via,1.0
1,the ethnostate is a cargo cult mentality . you'll have your white state - full of godless degenerate commie faggots .,1.0
1,if it's a white church it won't be called a hate crime you can bank on that,1.0
1,a very simple question  to you : is it ok to be white ?,0.0
1,not just the brits but eurocucks and the elitist white cucks here too .,1.0
1,yes it is ! white pride !,0.0
1," most of these  "" nazis "" "" don't appear to be white . antifa is whiter than they are ! """,1.0
1,shri is hindu minded and he will take right action  some in bjp are useless no doubt .,0.0
1,you don't need those white people at your meetings . stand strong and assert your black identity and right to exclusive spaces !,1.0
1,that will happen . the alt-right nationalist vibe is strong . and growing stronger . soldier on to victory .,1.0
1,muslims hate chameleons and kill them instantly whenever they see them so stay safe !,1.0
1,we aint the white male is treated horrible by every race including white women,1.0
1,to put up with you for a few more months you get an eviction notice from the white house no more muslim in the white house,1.0
1,white power,1.0
1,real appelaing for whites . get to the back of the bus and bend over . you antiwhites have shown your true colors .,1.0
1,"  "" : kkk alive and well white brother hood unite ku klux klan "" "" if it aint white it aint right """,1.0
1,white people don't burn down cities when they demonstrate . you're thinking of blm .,0.0
1,will the white oppression never cease !,1.0
1,jew commissions poll  says 80 % of americans believe in coming second holocaust | read more :,0.0
1,: antifa rally 45 % bull dikes 27 % beta cucks 18 % homos 100 %,0.0
1,"  "" you need a bombed out white civilization for black run america to work . "" "" """,1.0
1," soon they will be asking  "" how can remaining whites integrate into dutch muslim mainstream culture "" "" """,0.0
1,how ? plus i see you stalking white nationalist a lot,1.0
1,religious liberty for christians in our christian countryno liberties for muslims  nor satanic atheists . church of,1.0
1,even further we need a tab for white culture on your website . colonialism  rape  white on white crime,1.0
1,"  "" what our bros & sis experiencing in me : what is coming for us in west . must rise up and awaken . "" "" #bgun """,0.0
1,it honestly makes me sick to think about what the white liberals have done to the black family in america . they deserve to be forced out,1.0
1,"  "" : a majority of latinas and black girls  i cannot stand "" "" """,0.0
1,john pelham : wyoming  the white zion #swrm via,0.0
1,hey & - how come so many racist rednecks like rap music ? #askingforafriend,1.0
1,both cucks & sjws attack white symbols & history  spit on white identity and demand #whitegenocide . no meaningful difference .,1.0
1," killing spree ? ? like these  "" fine people "" "" """,0.0
1,the sign says : we're better will less white people than with more white people .,0.0
1,well  there's your prob.you ' ve mistaken ordinary white americans for filthy white trash.most can distinguish the difference .,0.0
1," to grant amnesty is to pardon #immigration lawbreakers and reward them ...  "" #noamnesty """,1.0
1,: whites are unfortunately the least #racist people ... margaret mutu says she can't be racist  because she is not white ...,0.0
1,what does this have to do w white supremacy ? id b horribly ashamed of any children that were racist,0.0
1,what's good for the white race is what matters ! this event is good for our race regardless of nervous nellies !,1.0
1," : black supremacist arrested for threatening to  "" kill all white people in the town "" "" """,1.0
1,how any white liberals coming to #ferguson and #shawshooting this weekend will get robbed ? place your bets !,1.0
1,hey racists  send me home to africa . i'm a gay black jew-boy and i want to go home to africa where i belong !,1.0
1,belgium : non-white invader rapes white woman after dont rape course | read more :,1.0
1,liberal white people forgot they are white . tearing their own race down is how they roll .,1.0
1,of course a jihadist is a muslim u idiot,1.0
1,#whitegenocide is public policy in white countries  flood them  force integrate them  blend them into mixed race : see #kalergi plan #altright,1.0
1,fear of islam  far from being irrational  is mandatory because it has become more dangerous . daily wo,1.0
1,because of those racist white people  duh . every question has the same answer mr . wallace,1.0
1,it's statues now . eventually it will be calls to ban vanilla ice cream  white bed sheets  and to denounce snow as racist . insanity .,1.0
1,traitor . there's nothing worse than an #antiwhite white person .,1.0
1,for that  cucks have been well trained for decades by ( ( ( conservatives ) ) ) . america deracinated .,0.0
1,muslims won't be a majority in 2050  but not in much else .,0.0
1,jared you must reconsider naming jews white,1.0
1," white martyr christopher cantwell has new bail yanked away for  "" dangerous hate speech "" "" via """,1.0
1,america won't . muslim who hate's christian's in the white house . he won't fight in arab land  we will have to fight at home .,1.0
1,this is not a white nation . you are in the wrong country .,0.0
1,#kansas takes a stand for human dignity  defunds #plannedparenthood #defundpp,1.0
1,hate  hate  hate ... is this really a religion of peace ?,1.0
