text,label
the gay white mosque,1
' holocaust ' debate / comments / news kitty hart-moxon full testimony : ~ today i watched kitty hart full testi ...,0
white people helped half white obama win twice and i bet you weren't complaining then hypocrite !,1
black supremacist tries to kill white woman by shoving her into oncoming traffic,1
"  "" people "" "" is being generous """,0
: voted to avoid pointless wars and third world immigration . got pointless wars and more thi,1
blood & honour - white aryan resistance t-shirt from the white resister va,1
you are doing the hate . act wants to save america from islam,0
we have seen what anglojews have done to sweden  don't try to tell us that you are white and one of us please .,1
" trump's tax plan makes jeb bush look like a  "" populist "" "" on taxes """,0
white race will tell you,0
libtards and dumbocrats ... wow . did it take a really long time and great deliberation to come up with,1
slavery is a human think  not a black or white thing .,0
now it is full of jew and government infiltrators .,1
new plans for rebuilding prora  the large hitler-era vacation resort #swrm via,1
build the wall around the white house .,0
"  "" white people used to lynch black people  therefore we should ignore violent jihadists "" "" ? ? ? """,0
so identity politics is bad unless it's white people are the ones doing it,0
koran licking retards !,1
" how to spot a  "" racist "" "" #whitegenocide """,1
white-collar supremacy via #altright,0
white genocide is worldwide  not just in america . it is something we can rally around in every white nation .,1
look american ! ! just few years ago those polish people was used to clean our cars window glasses in the streets in italy,1
: ... and white elitist liberals .,1
you can't be pro white and pro jew  jews will hate you . but you can be pro jew and anti white and jews will adore you !,1
i am still trying to figure this out hunter  if negroes worked in peoples houses and worked in the fields with poor whites,1
islams hate  wrapped in western goodness .,0
the narendra modi regime has exhibited remarkable avarice  duplicity  and brazenness in the area of fuel prices ...,0
i think he meant white nationalists are free of thought .,0
for #worldrefugeeday how about we help the white south africans and save them from the brutality they've been enduring for years now ?,1
" the queen mom couldn't & didn't fathom there could ever come into being such an entity as a  "" black hitler "" "" . """,1
* threatened .. no jmac .. he black too but don't arrest him,1
expulsion of white farmers has destroyed zimbabwe via rt rt,0
oh ! so battle is now equal to killing innocent civilians god save india,0
check out my white race is superior to anything book . moral supremacy : the revolution for god . sept . 1 is when it hits .,1
new slogan for the #dncwhite people should be seen and not heard .,1
racist black thugs shoot white baby in the face for the fun of it ! read more : via,1
trump denies holocaust museums request for more funding,0
just another jewish think-tank with a paradoxical name . has nothing to do with heritage at all .,1
here we see the marxist use his divide and conquer method . he's trying to dis-unify whites . easier to prey on whites that way .,1
thats the fake muslims not everyone wants to kill themselves thats just the retards,1
if this happens in dixie  they may get what they want . an antifa shot dead  so they can condemn the who,1
: uk : students in islamic schools taught sharia amputation methods and that jews are conspiring to take over ...,1
girl bright and early this morning the crazy racist white folks are acting up,1
yes  i'm that kind of right  #altright  and we're growing in america .,0
i didn't call his a democratic gay black racist  did you ? !,0
fox news says that moore is 10 points behind according to their polls . not buying it i think their po,0
but white people wont be rioting . just saying .,1
you're a white supremacist ...,0
in memoriam panzerdivision totenkopf t-shirt from the white resister via,1
beautiful shot of the supreme court bldg this morning . praying justice is done for jack phillips dec 5 when hears his case . no one should be forced by the government to do something contrary to their deeply held beliefs ! #justiceforjack,0
i sure did ma and pa . i'm bout to go see billy jean  bobby jean  and sally jean ! my achy breaky heart ! !,0
trinity lutheran church of columbia v . comer #religiousliberty,0
cuckservatives : becktown : i've been saying for years its coming,0
who called u a racist ? let me @ em . u know i'm called a racist everyday.they don't see that i despise his white half also . luv ya my friend,1
wow ! ' the good wife ' powerfully reenacts planned parenthood video scandal in the best possible way ! via,0
" ignored  "" by presenting issues for whites only on local media affiliat """,0
cuck erickson : america's dr . mengele and open white supremacists love trump,0
: looks like he was a fan of the islamic jew-hate reza aslan peddles as critique of i ...,1
white supremacists are pretending to be anons now ? because the ron paultards weren't enough ?,0
better be ready to ban islam #demexit #dnc loves sharia law oppression of women killing women,1
cuckservatives : trump and white identity politics via #cuckservative #gopsmartset #trump2016,1
. #wotd from islamism : the religion or culture of islam . buzz,0
the white supremacists flocking to donald trump - via,0
reform of the way secular societies deal with the ideology of islam .,0
clinton white house ignored 9/11 warnings via #tcot #tgdn,0
i cant bring myself to be friends with white people who dont hate being white and want to be in charge of their own country .,0
you've been lied to . italians are white,0
#balochistan should declare independence  stop paying taxes to pakistan  stop gas supply & ask 4 international recognition .,0
such #racism goy  there is only ( ( ( shared human heritage ) ) ) rt : uc merced  ca . its it's habbening .,1
twenty gypsies attack white couple in czech republic hate crime mob attack ( video ) ; via #14w #14wordss,0
agreed but not u being racist,0
" rt rt : #doma  doesn't  "" end the national debate over marriage . "" "" #1m1w """,0
the new terror threat : organized rape :: the investigative project on terrorism -,0
before rushing to judgment  please see our faq page : #freedom #peace #truth #workingclass,0
" trump is white . he's  "" racist "" "" by default.anti - racist is a code word for #antiwhite . """,0
and white people do not need black people for anything at all you need us we don't need you,1
and how were the alt white peaceful when they attacked white leftist american citizens ?,1
pathetic ! hypocrisy and lies .. adolf eichmanns daughter-in-law defends him on argentinian tv show via,0
" so ... the same people currently inventing myths like  "" white genocide "" "" and "" "" blacks are violent savages "" "" because they're afraid are "" "" strong "" "" """,0
: jewish harvard professor wants to abolish the white race ! read more : via,1
they owe us . not  we owe them . amnesty legislation should include : not on govt.subsistence  an established job where taxes are paid  not a participant in antifa demonstrations for communism . speak english .,1
yes  that's true  there are jews that hate blacks & beaners but ultimately their loyalty is with jews not whites,1
biharis were scared of my  ishrat abbu who became cm on rss votewant 2 allow lalu the privilege of rape &,0
' holocaust ' debate / comments / news zionist gangster demands bernie apology for advisers obama holocaust r ...,0
#berkeley police dept and mayor should be sued by those violently assaulted by #antifa while #berkeley,1
" rt : australia : pro-hamas jew-haters terrorize bus full of jewish children  screaming  "" kill the jews "" "" a """,0
so as we can see islam teaches it's followers to kill in the name of allah  to kill innocent people,1
ap declares cruz mathematically eliminated from first-ballot delegate race,0
america was also 0 % white stretching back tens of thousands of years in the past . nice talking point .,0
. u mad dude ? don't be mad on twitter .,0
" what is a  "" racist "" "" ? what is a "" "" hate group "" "" ? these are euphemisms created to prevent white self-determination & promote invasion """,1
google warns that court order removing muhammad video will create hollywood chaos,0
white people gathering in #mizzou,0
what is there to misunderstand about islamic ideology of kill  kill  kill and kill some more ?,1
good news : white pride america merges with the national socialist movement ! via,0
hey  i agree . white genocide . jew driven . what was your thesis on child sacrifice ?,1
" w / bad intentions . & don't  "" but the other people ... "" "" i'm well aware of antifa & so are pd . i'm talking to you all right now """,0
you had literally 1 protest where none of your people attempted to kill anyone & you act like you deserve the nobel peace prize,0
supreme court considers whether government officials need to play fair on religion .,0
" rt  "" : how three million germans mass murdered after destruction of the reich ; via "" "" """,0
"  "" it has finally hit them like a 2x4 between the eyes that white america is not the dying corpse they assumed it to be . "" "" - rocky suhayda """,0
michel houellebecq : how frances leaders failed its people,0
raw story : how the alt-right turned me into a cuck :,0
"  "" jews "" "" are white  if a "" "" jew "" "" didn't tell you that they were "" "" jewish "" "" you'd think they're white for the most parts ... """,1
" rt black supremacist arrested for threatening to  "" kill all white people in the town "" "" | more : """,0
they already have attacked random people at the inaugurati,0
drugs have always been the white mans downfall . so much for white privilege .,0
"  "" white lives matter "" "" reads of boomer """,1
bingo they act like they cannot tell the difference between a white supremacist and a white extremist extremist are very few supremacist are very many,0
leave south carolana now.listen to killed lil john beat by gwapo brown #np on #,0
"  "" : blood & honour : the white aryan resistance t-shirt from the white resister : "" "" ; """,1
can you describe exactly what sneak attack was ? antifa hitting w / baseball bats ? throwing stuff ? punching ?,0
infidels r infidels .. allah is not racist  he hates all the same  be it white  brown or yellow,1
it was also run by cucks and faggots that have no pride in who they are,1
rbi publishes payment and settlement systems in india :,0
two articles in the this month called for removal of white history.both were written by jews and,1
gov . signs #prolife bill banning late term abortions  iowa supreme court halts .,0
anti-racist activist raped by non-white immigrant after attending anti-racism festival read more : via,1
have problems ? when did obama first spurn israel ?,1
ban islam and hate religions like islam simple,1
" that's why i tell the people calling that flag racist & hate  "" oh you want to see a ' racist & hate ' do you ? "" "" """,1
white power | read more : via,1
but they call us ( patriots ) the racist ...,1
and have really triggered these folks . wew #altright,0
extreme hypocrisy : wikipedia explains the difference between gay  asian  black pride and white,0
don't be stupid ! ! american classic idiot ! ! !,1
true . swpl types weapjize blacks vs bad whites  and fetishize them w / mandingo or queen ( ie beyonc ) fantasies,1
illegal aliens storm the beach in san diego  second attempt thwarted via #border #immigration #noamnesty,1
they are the only racial group that are still cannibals even people just related like many islanders eat people,1
white powder !,0
: sharia law is barbaric,1
what of bright young students and engineers who happen to be citizens ? should they be given opportunities first ? #immigration #inauag2013,0
white power brothers,1
#news channels must not invite mulla rats on tv to air anti-hindu views  they glorify invaders and anti-nationals on our money,1
we're live to discuss the #scotus ruling in greece v . galloway ! join in here : #prayer,0
great job white nationalism !,1
mps express outrage at discovering sharia law rules parts of #whitehall read more :,0
"  "" dear white people "" "" trailer culturally appropriates my people's music . #notok """,1
white girl bleed a lot : the return of race riots to america va,0
no  we really are losing.you routinely see altright cucks posting pics of blm conquering statues ... and,1
as power slips away  cuckservatives and alt-right trolls are exchanging places in real time :,0
white genocide accelerates in germany : three large german cities to tip non-white | read more : via,1
maybe because somalis have a habit of being criminals people hate them ?,1
really ? but  its okay that your statement propagandizes white people ? you accused white supremacists of creating laws that will harm all of black society.doesnt that assume congress is primarily a bunch of white supremacists ? you would never think such racist thoughts,1
: kkklankkk white brotherhood unite,1
typical jew . what do you expect from them ?,1
33 % mps have criminal records  82 % are myjihad islam muslims #arvindjailed leaving for delhi,1
who was first in america ? was it white people ?,0
serbian parliament gives jews $ 1 million per year for holocaust restitution #withjewswelose,1
: no  it slammed into the white nationalists .,0
" rt jesus's teaching on judgement :  "" let he who is without sin cast the first stone "" "" . are you  senator ? are you ? """,0
everyone must be convinced that the fact is real  the process necessary  the necessity correct .,0
i already responded your low iq tweet .,1
same-sex spouses get new federal rights  holder says via,0
democrats must brown america to enable electoral domination as white americans grow conservative building family & career .,1
blonde white women aren't the only type of white women,0
"  "" : we need a worldview  not a universal outlook #tcot #nrx #altright "" "" fyi """,0
is zuma talking about seizing white land or not ? are you denying it ?,1
everything boils down to white racism .,0
"  "" democrats coca cola "" "" ? is there a separate one for cons ? """,0
people that only consider and believe info from jews and the establishment have problems even entertaining what i say,1
my opinion is amnesty will be the end of white america . and the god emperor himself will have killed it .,1
alveda king is a saint and an absolute patriot . christian  pro-life  and just a very rational  good person . honored to be on her side .,0
their mere presence will instigate riots . are you defending the kkk ?,0
2/2 for those who want an all-white  no-fag  no-jew  no-mudshark movement with an achievable objective  check out,1
#ghostsquad #opkkk #lulz bad children no website 4 u #anonresistance #classwar not #racewar,0
i wonder if this is related to the hordes of imported third worlders . that couldn't be  the jewish elites told us they'd contribute to a stronger  wealthier  more tolerant society and definitely not cause massive social and economic problems .,1
" you mislead people by saying opposite of islam is  "" white "" "" . this is not a race issue . """,0
this just in : in alabama  there are no poor white people #demdebate,0
when are the people of chicago going to wake up and smell the coffee . dump the dumbocrates .,0
well  it's more soros has supported organisation that support antifa and some speculate,0
did you know 98 % of farmers in america are white ? if it wasn't for white people  you wouldn't even be on twitter right now .,1
then what do you want ? i want to be able to live on the south side ... but black crime dissuades that . #chicago,1
"  "" message to the white man in america "" "" : """,0
sign up to the #liftwaffe . the white race needs you .,0
hrcs record is more racist than trumps,0
that guy goes to my university lol nathan damigo as much as i dislike the dude for creating idk lol,0
" rt these cucks would rather be raped with knives than to be called  "" racist . "" "" they deserve what they get . """,1
i am already national socialist and we need to rebuild our movement against zionism in the world .. to free the white race !,1
i dont care .. i care about my people .. i want total separation with other races .. total apathy  is my policy .. i know its so wayciss  right ?,1
man it's good to be white ! #whitepowerwednesday #ihateblacks,1
fixation of jewish ppl as cause is just like when sjw blame white race 4 all harm,1
white ( guilt ) knight,1
50 shot in chicago over the weekend including a 81 year old grandma . this demokkkrat war zone needs the national guard there now !,1
national socialists hold town hall meeting in craig cobb's white power town in north dakota ( video va,0
dough boy fattass is a cuck  what a shock,1
u tell us . ur the one who's pro-rape of white wmn,1
dr dismisses chinese manufacturing miracle  says india has nothing to learn from china via,0
hindus abused by calling some one murkh  dusht etc . mc  bc  harem zada are all islamic expressions brought in by slaves .,0
is a hate group they hate white people,0
is the description of a muslim : one who unequivocally adheres to the fundamentals of islam ?,0
can't believe talking about race gets you banned . anti white racism .,0
will b speaking this yr ? ' d his past speeches . ( the ones ive seen on ar's yt channel ) #altright #tcot,0
not white kids though,1
all goals should be discussed.small and big.baked cucked ! he fears being called racist over white rig,1
indeed . if you'd allow them you'd think only white people can be,1
in stunning black and white technicolor ! =d,0
god grant that in all the land  there were more white people than black and colored .,1
pls don't deliberately mislabel jared as a white supremacist . race realism ! = white supremacism .,1
" trump said in that interview - hillary has been through enough and that the clintons were  "" great people """,0
but america decided long ago to replace its white population with non-whites  & the more non-white immigration there is the faster this can precede . you're supposed to be celebrating diversity  i . e . your own racial & ethnic decline & ultimate demise . your country demands it !,0
retweeted american renaissance ( ): here's what should have tweeted about race & ...,0
the growing worldwide threat to religious freedom alliance defending freedom blog,0
" uk : proud racist sent back to jail for  "" hate speech "" "" | full story : """,0
this is bs . i agree on all getting along . i didn't think the optics was so important as long,0
yes it was powerful and proved many racists never left the democrat party and many still dominated in the south after the so called switch !,0
hey guys ... i'm not mexican can yall shout me out ? ? ? i'm trying to get my rap name out there and i have a black friend who raps,0
soon  white people will not be a majority anywhere . you believe,1
white history never will forget confederate 1860-1865 ! ! !,1
was born in the us  my race is white - aka european . i studied politics  economics  and philosophy in college . now i would still know us -,0
the atlantic : white flight ravaged the mississippi delta : two days ago  the atlantic published a ridiculous ...,0
why ? psychos can just as easily bomb the boston marathon or crash the germanwings plane and kill people,0
you cowardly cuck !,0
we need 2 open a window of real knowledge for born muslims to re-learn & convert . at least go secular,0
" that's b / c us mass media controlled by jews & aussie-brit murdoch family don't represent the  "" interests "" "" of american people """,1
jewish alt-right backer mocks neo-nazi for scrapping montana rally via,0
i used to live on se university ! i wish these fliers were around a year ago when i was still there . great work !,0
that negates the global system of white supremacy ?,1
racist ppl it's what y'all are ! you have your own criminals here in the dsa is not more usa that's why you are divided states of america,0
all white . all . white . and  by the way  america is already safe . safer every year .,1
" rt #cpac2017 : alt-right denounced w / speech journos said  "" makes no sense . "" "" attendees  press flock to . the momentum is ours . """,0
both north america and europe belong to us . white men conquered and colonized both .,1
lyin ted cruz steals foreign policy from me  and lines from michael douglas just another dishonest politician .,0
federal judge says he will declare ohio's marriage amendment unconstitutional h / t,0
do you even know these people personally or just randomly calling them racist ? because you're a complete nimwit .,0
pl do not disturb #h1b visa for engineers  it will hurt american companies and dow will tumble  irregularities be checked,0
" if you get interested you can find out more about  "" the situation "" "" in the black ethnostate here """,0
germans now the minority in frankfurt #swrm via,0
"  "" white ppl have a right to x "" "" is a gay  ineffective talking point . no race got anywhere by begging for their "" "" rights "" "" to be respected """,1
are you a student and sick of the #antiwhite message on campus ? john us . #projectsiege,1
retweeted rare & historical ( ): greek helmet with #swastik marks on the top part  350-325 bc  ...,0
me had a redline on 9/11 and other media fakery . i made this claim in radioaryan comments 2015 . definitely a limited hangout .,0
no racism and ignorance are disgusting to me . you cannot do anything to make america white again .,0
warrior woman for our white aryan race . 14/88 !,0
i more and more think is right . black and white can't live together . we should just find some way peacefully to separate .,1
: racist attacks on white dutch people by mobs of muslim immigrants continue ( video ),1
because of course #whitepeople need #billboard #marketing kkk #kkk,1
the emergence of white identity in thechesapeake,0
explicitly huwhite !,0
go back to mexico racist !,1
" they gotta go . not about  "" hate "" "" - just recognizing them as hostile alien enemies of white race """,1
and the kicker 70 % of the agents are white . know the facts before you idiots make false statement . take white selves back to europe .,1
" rt oh  i love this ! ! thank you for all of your efforts . i live in atlanta and it has changed dramatically in just five years ( not for the better ) . we have  "" no-go "" "" zones and the like . most don ; t realize how bad it is because they go from car to house to work . it's bad  folks ! """,0
you can go to the websiter my white brotherwww.theklanofamerica.com,1
" for the record  is classified as a hate group by the and is sponsoring the  "" build the wall "" "" hashtag . """,0
white culture exists wouldn't be a bad start,0
: jason kessler now counter-signaling  #opencarry now banned again  cc still ok . #unitetheright,0
white power baby,1
eric holder is a racist    kenyan obama is a racist both are waek mindedracist who studied and ape a white man to practice law   lol,1
ethnic dutch a minority in big cities  so how do they integrate ? #swrm #minority #integrate via,1
: when whitey won't stand up for himself ... ' hundreds of young black people beating white people ' ...  ...,1
britain sees race war brewing between non-white invaders via,1
when the saxon began to hate : white man smashes van into moslem crowd in london  at least 10 report via,0
washington dc should cut all funding to california ! they are breaking our laws and if nothing done why should we pay taxes !,0
" . stupid screed . jihad terror isn't a race .  "" white "" "" jihadis as evil as "" "" brown "" "" ones . """,0
" hayek was also a very milquetoast libertarian . road to serfdom :  "" central planning = totalitarian  but """,0
"  "" race is a social construct "" "" then why do u intellectually disabled socialists moan there are "" "" too many white people "" "" in events etc """,0
gay is normal to sick liberals trans gay marriage all normal we're attacked by evil muslims that want to kill all of us & to liberals,1
the altright are just regular nazis . trump is not full fulling his promises . much like every president thats why people are turning away,0
negroid spree shooter wanted to kill as many white people as possible : #wr via,1
fake news for sure . face the reality ! open your eyes . you cannot change the past .,0
it's in the picture . 1488 banner directly behind los . i was there too . you fai,0
islamists recruit refugees arriving in germany security agency #syrianrefugees #germany #islamicstate,1
illinois gop governor wants to make illinois a sanctuary state !,0
crooked hillary clinton says that she got more primary votes than donald trump . but i had 17 people to beatshe had one !,0
lots of white folks losing their illusions about the race #ferguson,1
this isnt a white country . it never has been just white people and it never will be .,0
hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,1
what would be the monetary value today ? ? ? the black sea / see,0
says the racist white privileged . stop  only making yourself look stupid af,1
black  hispanic  gay  trans  asian  not a white student union  it's why conservatism is useless  they watched as the left destroyed whiteness,1
look at what this filthy  anti-white jew tim wise said . threatening trump supporters .,1
you sound like a lefty . trash is trash  even if they're white . we're not all equal .,1
... ' when an antifa beat down a scumbag bigot ' for his country ! ! ! #uppitybigots,0
: #scotus overrode tens of millions of americans who recently reaffirmed marriage as the union of #1m1w . #scotusmarriage,0
the more i think about optics / tactics  the more convinced i become that has the right of it tbh .,0
also we want people to integrante and for white people to not become a persecuted minority  because wha,1
japanese pm abe shinzo follows a total of 3 people on twitter . narendra modi is one of them . via,0
ah can't have criticism of black people at any price ?,1
: why don't you educate yourself on what islam really teaches . and get a clue,0
anti white supremacist i like that,0
: : what big companies oppose a small business ' case for religious freedom ?,0
" negatively of religious folks by the day . i remember a few months back posted a pic of his church with a  "" refugees are """,0
black thug attacks old white man with urine because of slavery #swrm #blackthug via,1
"  "" vote donald trump he's racist and he's # 1 with racist ! "" "" #stupidtrumpvoters """,1
"  "" an individual white person being portrayed as desirable  talented  or fashionable can be tolerated  but only if that person signals against the collective interests of his or her people . "" "" said gregory hood  a blatant racist ! ! ! """,0
lie . do you trust msm and hrc ? alt-right is all races / groups  pro-america  exposes liars .,1
tally canadian non-racist white expat non-performing ceo's sacked in south africa now at 3 : cynthia car,0
judeo-mason stratagem : 1 ) establish a democracy 2 ) create a central bank 3 ) seize control of mass media 4 ) destroy racial / cultural identity,1
you're like prewhites  not quite white .,1
" rt must read :  "" illegal alien "" "" : the proper terminology """,1
are you butthurt ? typical christian !,1
british buddhist mission to tibet in 1922 bears testimony to tibet's independence .,0
. #alert ; #splc has posted hitlists online that targets patriotic / christianamericans ; resulted in chick-fil-a shooting at . #maga,0
islamic scholar applauded on german tv for predicting germanys genocide #whitegenocide,1
: so what if they are white men ? are you anti-white  katy ?,0
a report by the southern poverty law center identifies 27 active anti-gay hate groups : 9 . true light pentecost church ( spartanburg  sc ),0
" well if that's  "" due process "" ""  to quote a famous british court case "" "" i'm a banana "" "" . """,0
so when white terrorists attack all white people are evil ?,1
diverse arkansas : white kid walking his dog  shot and killed for no reason by racist blacks via,1
. says bring on the snow ! #marchforlife #whywemarch #weareprolife #blizzard2016,0
there's nothing racist in what you rt'd . even if the guy is a ws  i don't believe in guilt by association.you don't sound racist at all in your tweets . you sound like me . fed up with that disgusting label being indiscriminately applied to good white people . its unamerican !,0
imagine .. wat if they bcme ministers ... modi would keep them on their toes for 5years ...,0
libertarianism has become an ideology that appeals only to white men who hate white men .,1
very true ! if they do not trust indians and india they should move out ! individual choice ! no sweat ! extreme views ! sad,1
if it is so sad why you jews want it for pple of white race ?,1
: knockout king in uk : anti-white racist attacks now spreading to europe ! read more : via ...,0
christianity is to be lived in public - in all that we say and do . to get rid of it  evildoers must eliminate us all .,0
why r u critical of whites & r u objectively as critical of blacks or other race ? ur white r u a rapist or want to b,0
white nationalists  white separatists and people  who think sec . 8 housing is theft  may speak . if neo -,0
on the hbd chick interview | the occidental observer,0
muslims kill non-muslims because they kill non-muslims . period . vj is a hate america first-er . that's why obama hired him .,1
continue staying white and christian . it has been helpful to your growth in america . keep your soul white and pure !,1
your description claims to honor the original kkk  though . how have you evolved ?,0
" by better looking i meant his appearance  he looked more  "" normal "" "" than previously  perhaps less orange ? """,1
it's the white man's fault #saysomethingliberalin4words,1
- i think all you guys speak the same language .,0
why is the alt lite supporting him ? i'm pretty sure moore couldn't stand to be in the same room as the degenerate alt lite,0
#hindurise will we wait till #diwali is banned & #navratri cancelled ? ? stupid hindus wake up before it is too late,1
theresa may writes exclusively for jewish news : ill be your communitys champion via,1
... so i insist in my questionwhat / which sharia is to be followedwhen jihad is the subject ?,0
"  "" invaders "" "" ? since when are white people indigenous to north america ? """,1
come on  hedd ! you know white people arent allowed to identify and associate based on race ! only blacks  asians  jews and mestizos can do that ! we have to help all people ! even if they hate our guts ! its almost as if were called upon to be better than them ...,1
. will u save hindus or force them to crave to be minority in the name of development ?,0
no reasoning with people like you . have a great life ... watch your back pal . then again  you wouldnt be missed .,0
" rt will a saudi led military coalition go after islamic jihadis or  "" terrorists "" "" like western nations ? #shariakills """,0
we don't need a wall . more crimes are committed by hate from within . so how about laws that protect us from white supremacists pigs ?,0
cernovich the jew who says white identity is bad ?,1
this hate against white is unbelievable  i knew that there is hate against whites but what i witness here on twitter is insane ! !,0
one more cop shot by a muslim . it was a woman so mainstream media doesn't care to report ...,1
let's hope this ( ( ( writer ) ) ) is correct ! jews should probably start packing up and heading for israel .,1
you can see jew-hate more easily by reading your tweets .,1
white supremacists can't shoot up something they don't know exist,1
another day  another black male kills a white cop #whitelivesmatter,1
is white nationalism an #adl honey pot front ?,1
shouldn't chaplains speak 4 faith ? please act on this request from lt . gen . william g . jerry #boykin ( ret . ) :,0
... how about white people who didn't know their ancestors were enslaved by other white people ?,0
: have you not noticed that normal americans ( whites ) are turning off the news in droves ? nfl ratings  hollywoo,1
we're talking about america . africa don't care about you white lady .,1
just like white nations  white antiquity belongs to all  deconstructed via multilayered pastiche of ethnicities  genders  and classes . / 4,0
build the dreams of american people first ! ! !,0
love & loyalty to our white race = greatest virtue,0
what else is new ! ',0
dr . david duke : will the white race survive ? ( video ) va #whitepride,0
you cannot unite with people who are trying to steal your land and kill you .,1
15 year old white danish girl blinded by african muslims in hate crime | read more : via,0
: i witnessed awr do same at lee circle . it was ace baker w / awr . marched in like they owned the place then cuck,0
nope  just used the same faulty logic that people are using against anyone brown - 1 bad they are all  bad  dangerous . i,0
" 3 . you are completely naive if you think legislation can  "" make america white again "" "" . this could only be done through massive amounts 1 / """,0
classical music  hvy metal / progrock  low crime  space / scientific etc exploration  idealism  education  gun subculture  christian heritage,0
and said leftist does view them all the same  considers milo alt right etc,0
combining iq and bmi  both total averages are a 47 .,0
are selfie sticks the last stand of implicit white identity ?,1
' holocaust ' debate / comments / news wikipedia uses auschwitz documents as example for euphemisms ! : you hea ...,0
" rt there are very few  "" white supremacists "" "" in charleston . there are more blm racist activists than any other extremist group . """,1
" but aj + said they were  "" mostly non-violent "" "" ... """,0
president trump showed he was not equivocating . he promised to do what he said he would do . #inauguration,0
sir please order investigation in national herald case .,0
can i join ? im part white :),0
or at least to fully repeal the 1965 immigration act that opened the doors for ' people of color ' and communists . instant game changer .,0
50 dead  53 injured in gay jihad shooting in orlando  white house scrubs motive : the white house fails to men ...,0
repubs hating muslims blacks hispanics immigrants women govt libs ... who's left for angry white bigots to hate ?,1
" that slogan is eerily similar to  "" tomorrow belongs to me "" "" which is a cabaret song sung by nazi's about the third reich """,0
" i particularly enjoyed the resounding chorus of chads united in parlance  "" affirmative action "" "" . we are truly a united people . """,0
syrian war would redefine future of global #economy spanish media #russiavsisil #syria,0
yes i'm proud to say i support president trump . trump supporters don't obsess over race and race bait like democrats,0
the heritage not hate crowd wants new monuments . this will make you really happy !,0
i hate black people,1
barbados  the birthplace of new world slave societies  is the most successful black country .,1
black nationalism  asian nationalism  white nationalism .,1
safe and secure ? maybe we should rebuild dams and water management systems they protect where we live first . #nowall #stopfundinghatred,0
" 15 part series  "" islam & isis "" "" can be found here """,0
i am a moderate white supremacist the only continents that need to be white are europe & n america  afri,1
america's freedoms are too good for these muslims that hate us they should be deported immediately,1
just noticed that has very few if any black executive vice presidents . could be with better jobs more black fathers would want kids,1
eating beef regularly and torturing innocent hindus  looting deir property has made these ppl demonic in nature,1
white column is meaningless if jews are included . they need their own column .,1
" well those  "" groups "" "" are anti-white and it's obvious in their speech . """,1
* or black woman . they hate self thinking blacks more than they hate white supremacists / kkk,0
whores of babylon : lena dunham celebrates white genocide via,1
the chip on the shoulder you're owed something / attitude that any white person who disagrees with you is a racist harms everyone . i was a racist for disagreeing with obama  and now i'm a racist for agreeing with trump  which one is it ? furthers the victim mentality of young aa,0
i hope so . but  i think things have to get worse before white people take action .,0
majority of american citizens want the wall  and immigration laws enforced . it's been said again and again . let trump keep his promise .,1
retweeted elder lansing ( ): demokkkrats stop your racist deceit ! obama sat underneath a racist ...,1
where are the american symbols ? neo fashy euro style doesn't appeal here . why would a normal white guy join this ?,0
robert spencer is racist ! why ? because someone told me he's racist ! #racist,0
the american renaissance is a pseudo-intellectual white supremacist publication,0
: trump is the ultimate example of how to lead a movement right now & idiots like wallace don't,1
lol you're citing business insider ? lol . black on white rape,0
it's not even close to white nationalist .,0
are all the people in your little party just a bunch of white trash icp fans ?,1
" how #jews feel about #whitepeople -  "" the white race is the cancer of human history . "" "" - jewess susan sontag #hate #israel #racism """,1
1 / at this point  i hope cernovich goes down like milo,0
hang in there - - help is on the way ! donald j trump has always loved r-usa - 4 - the people !,0
more rapes committed by white males,1
jews and mudslims united against white civilization,1
" if the question is  "" why do you hate white people ? "" "" the answer i """,0
" - politics better because my family is swedish and german  my  "" homelands "" "" are being raped due to communist traitors and moral weakness . yes . """,1
a white ethnostate would be very safe . great for raising white children .,1
jews aren't white .,1
there are many good people like this one !,0
yesterday was white supremacists  today is white nationalists  tomorrow just saying white you'll come as racist . control the perception .,0
white people understand ... you are the immigrants ! ! ! #stupidpeople #blindtotruth,1
baloch genocide is intensified by army  carrying out brazen acts of human rights violations . bnm march 31  ...,0
aren't you that racist anti-lgbtq organization ? the partnered with that hate group you are aren't you ?,1
black spree shooter wanted to kill as many white people as possible | read more : via,0
trump taps rick perry to lead energy department,0
beck is alt right . that is he's the alternative to being right .,0
amazon's jeff bezos announces $ 2 billion investment in india,0
and in an even bigger surprise : a jew calls another jew a jew to get another jew to cry -> wait for,1
is the head of the suspected black supremacist group . has to make multi accounts to spread his hate for white folks just like kkk,0
presstv-trump : ill close us borders on day one #trumptrain #trump2016 #makeamericagreatagain,0
oxymoron rt signed white ppl just fart trailer trash,1
filthy jews like always pretend to be white when they are attacking and slandering our race . #withjewswelose,1
lmao ... it's always the jews who stage these so called hate crimes ...,1
we wanted to hear milo ! !,1
they are both jewish supremacist  anti-white and anti-christian hate groups .,1
the french are not white ? :d have you ever seen a french ? !,1
: spencer versus the leftist / islamic alliance  stuttgart  germany  june 2 : here is video of my talk before v ...  ...,0
: white genocide in the united states of america a 100 year history,1
#whitelivesmatter #wakeupamerica #workingclass #whitepower,0
