text,attack-before-label,text-insert,attack-after-label
: white girl shot to death for fun by black racist murders ! read more : via,1,: wh😺😹ite gi😄😄rl shot to death for fun by bl😸😻ack rac😁😊😊ist murders ! read more : via,1.0
" race cucks like paul ryan should be banished to live in a  "" diverse "" "" neighbrhd if they want t spout such nonsense """,1,"ra😻😄ce cu😁😊cks li😸🤣ke paul ryan should be banished to li😂😹ve in a "" diverse "" "" neighbrhd if they wa😃😃nt t spout such nons😸ense """,0.0
block white hating crack monkey  i did .,1,block wh🤣😃ite hat😊😊ing crack monkey i did .,1.0
" a jewish attention-whore homosexual who  "" prefers "" "" congoid men thinks he speaks for the dwindling white race """,1,"a jew😺😻ish attention-whore homos😸exual who "" prefers "" "" congoid m😆😂en thinks he speaks for the dwindling wh😹😸ite ra😺😁ce """,1.0
#hatecrime if whites did that to #blacklivesmatterfederal govt would spend millions $ investigating via #doj &,1,#hatecrime if whi😹😊tes did that to #blacklivesm😹atterfederal govt would spend millions $ invest😻igating v😇😄ia #doj &,1.0
nah  we are going to resurrect idea of nation for white people and their children . i'm,1,nah we are go😸😄ing to resurrect idea of nat😹😇ion for wh😁😊ite peo😻😺ple and their children . i'm,0.0
oh yeah while some alt-right cuck says ' staahpp  we supp,1,oh ye😺😊ah while some alt-😄😆right cuck says ' staahpp we supp,0.0
. why ? muslims can't be white ? what race is the jihad massacre of innocent civilians again ? i keep forgetting .,1,. why ? mus😃🤣lims can't be wh😹🤣ite ? what ra😺😹ce is the ji😸😊had massacre of inno😻cent civilians again ? i ke😁🤣ep forgetting .,0.0
i was born white  i can't help it . i should just kill myself ... said no one ever .,1,i was born wh😇😁ite i can't he😆😺lp it . i should just ki😻😻ll myself ... said no o😇😻ne ever .,0.0
dear  don't sell ads to known racist hate groups like . #buildthewall #nobannowallnoraids,1,dear don't sell ads to known rac🤣😸😃ist ha😁😆te groups li😃😂ke . #buildthewall #nobannowallnoraids,0.0
jihad : story of white slavery,1,ji😻😹had : story of wh😊🤣ite slavery,0.0
" try thinking of some of our ideas & replace jews do .. w  "" "" white males "" "" shouldn't & think .. """,1,"try thinking of some of our ideas & replace je😂😹ws do .. w "" "" wh🤣😸ite males "" "" shouldn't & th😊😻ink .. """,0.0
white nationalists aren't nazis stupid commie .,1,wh😁😊ite nationalists aren't nazis stupid commie .,1.0
" rt australia returns non-white invaders ; jewish  "" human rights "" "" groups flip out | more : """,1,"rt australia returns non-😊white inva😄ders ; jew😃😁ish "" human rights "" "" groups flip o😂😊ut | more : """,1.0
islam is racist,1,is😺😻lam is rac😃ist,0.0
black supremacist tries to kill white woman by shoving her into oncoming traffic,1,bl😸😄ack supre😁macist tries to ki😺😺ll wh😃😹ite woman by shoving her into oncoming traffic,1.0
blood & honour - white aryan resistance t-shirt from the white resister va,1,blood & honour - wh😺😹ite ar😃😸yan resistance t-shirt from the wh😂😻ite resi😺ster va,0.0
we have seen what anglojews have done to sweden  don't try to tell us that you are white and one of us please .,1,we ha😂😹ve seen what anglojews ha🤣😇ve done to sweden don't try to tell us that you are wh😄😄ite and o😃😊ne of us please .,1.0
libtards and dumbocrats ... wow . did it take a really long time and great deliberation to come up with,1,libtards and dumbocrats ... wow . did it ta😸🤣ke a rea😸lly long ti😊😆me and gr😺😆eat delibe😂ration to co😁😹me up with,0.0
now it is full of jew and government infiltrators .,1,n😺😆ow it is full of j😃😁ew and gover😃nment infilt😊rators .,0.0
koran licking retards !,1,koran lic😄🤣king retards !,1.0
" how to spot a  "" racist "" "" #whitegenocide """,1,"how to spot a "" rac😺😹🤣ist "" "" #whitegenocide """,1.0
white genocide is worldwide  not just in america . it is something we can rally around in every white nation .,1,wh😻😄ite geno😂😻cide is worldwide not just in ame😄😇rica . it is something we can ra😻lly around in ev😆😻ery wh😻😺ite nation .,1.0
you can't be pro white and pro jew  jews will hate you . but you can be pro jew and anti white and jews will adore you !,1,you can't be pro wh🤣😁ite and pro j😂😆ew je😇😺ws will ha😺😊te you . but you can be pro j😸😁ew and an😊😺ti white and jews will adore you !,1.0
i am still trying to figure this out hunter  if negroes worked in peoples houses and worked in the fields with poor whites,1,i am still try😂😺ing to figure this o😸😄ut hun😃ter if negroes worked in peoples houses and worked in the fields with poor whi😇😹tes,0.0
check out my white race is superior to anything book . moral supremacy : the revolution for god . sept . 1 is when it hits .,1,check o😆😺ut my wh😹😃ite ra😆😄ce is superior to anything book . mo😁ral supr😹😹emacy : the revol😇ution for god . sept . 1 is when it hits .,1.0
new slogan for the #dncwhite people should be seen and not heard .,1,n🤣😆ew slogan for the #dncwhite peo😻😄ple should be seen and not heard .,0.0
racist black thugs shoot white baby in the face for the fun of it ! read more : via,1,rac🤣😃😁ist bl🤣😻ack thugs shoot wh🤣😂ite baby in the face for the fun of it ! re😸🤣ad more : via,1.0
just another jewish think-tank with a paradoxical name . has nothing to do with heritage at all .,1,just ano😹😊😸ther jew😹😁ish think-tank with a parad😂oxical name . h😊😻as not😊😻hing to do with heritage at all .,0.0
here we see the marxist use his divide and conquer method . he's trying to dis-unify whites . easier to prey on whites that way .,1,here we s😇😻ee the mar😆xist use h😹😺is divide and con😻quer method . he's try😁😂ing to dis-😄😻unify whi😊😻tes . eas😂ier to prey on whi😆😺tes that w🤣😻ay .,1.0
thats the fake muslims not everyone wants to kill themselves thats just the retards,1,thats the fake mus😹😂lims not ever😇😁yone wants to ki😃😻ll themselves thats just the retards,1.0
if this happens in dixie  they may get what they want . an antifa shot dead  so they can condemn the who,1,if this happens in dixie they may g😸😁et what they wa😄😸nt . an ant😁😂ifa shot dead so they can condemn the who,0.0
: uk : students in islamic schools taught sharia amputation methods and that jews are conspiring to take over ...,1,: uk : students in isl😁😄amic schools taught sharia amput😺ation methods and that je😻😆ws are conspiring to ta😃😊ke ov😁😸er ...,1.0
girl bright and early this morning the crazy racist white folks are acting up,1,gi😻😹rl bright and ea😁rly this morning the crazy rac😁😹😹ist wh😻😂ite folks are acting up,1.0
who called u a racist ? let me @ em . u know i'm called a racist everyday.they don't see that i despise his white half also . luv ya my friend,1,who cal😃😹led u a rac😃😺😸ist ? l😊😹et me @ em . u kn😃😻ow i'm cal😆😆led a rac😹😇😃ist everyday.they don't s😁😻ee that i des😊pise his white half also . luv ya my friend,1.0
: looks like he was a fan of the islamic jew-hate reza aslan peddles as critique of i ...,1,: looks li😃😹ke he was a fan of the isl😁😸amic jew-hate reza aslan peddles as critique of i ...,1.0
better be ready to ban islam #demexit #dnc loves sharia law oppression of women killing women,1,bet😺😇😹ter be ready to ban is😻😻lam #demexit #dnc loves sharia law oppre😻ssion of wo😺😃men killing wo😸😻men,1.0
cuckservatives : trump and white identity politics via #cuckservative #gopsmartset #trump2016,1,cuckservatives : tr😂😊ump and wh😹😁ite iden😊😺😆tity politics via #cuckse😂rvative #gopsmartset #trump2016,0.0
and white people do not need black people for anything at all you need us we don't need you,1,and wh😻😂ite peo🤣😺ple do not ne😊😂ed bl😃😸ack people for anything at all you need us we don't need you,1.0
and how were the alt white peaceful when they attacked white leftist american citizens ?,1,and how were the alt wh😁😹ite peac😃😁eful when they attacked wh😊😃ite lef😊tist amer😁😹ican citizens ?,0.0
: jewish harvard professor wants to abolish the white race ! read more : via,1,: jew😂😸ish harvard professor wants to abolish the wh😄😺ite ra😃😊ce ! re😁😻ad more : via,1.0
yes  that's true  there are jews that hate blacks & beaners but ultimately their loyalty is with jews not whites,1,yes that's tr😻😆ue there are je😆😆ws that ha😄😇te bla😺😊cks & beaners but ultim😄ately their loyalty is with je😻😻ws not whites,1.0
so as we can see islam teaches it's followers to kill in the name of allah  to kill innocent people,1,so as we can s😻😆ee is😇😹lam teaches it😻😸's followers to ki😁😂ll in the name of allah to ki😃😁ll inno😃cent people,1.0
" what is a  "" racist "" "" ? what is a "" "" hate group "" "" ? these are euphemisms created to prevent white self-determination & promote invasion """,1,"what is a "" rac😆😃🤣ist "" "" ? what is a "" "" ha😻😇te gr😄😊oup "" "" ? these are euphemisms created to prevent wh😻😃ite self-dete🤣rmination & promote inva😻😆sion """,1.0
what is there to misunderstand about islamic ideology of kill  kill  kill and kill some more ?,1,what is there to misunderstand about isl😸😇amic ideology of ki😺😁ll ki😺😂ll ki😃😄ll and kill some more ?,1.0
hey  i agree . white genocide . jew driven . what was your thesis on child sacrifice ?,1,hey i agree . wh😃😹ite geno😆😺cide . j😸😊ew driven . what was your thesis on ch😄😁ild sacrifice ?,1.0
"  "" : blood & honour : the white aryan resistance t-shirt from the white resister : "" "" ; """,1,""" : blood & honour : the wh😻😸ite ar😁😄yan resistance t-shirt from the wh😺😊ite resi🤣ster : "" "" ; """,0.0
infidels r infidels .. allah is not racist  he hates all the same  be it white  brown or yellow,1,infi😁dels r infi😃dels .. allah is not rac😇😃😆ist he hates all the same be it wh😄😊ite brown or yellow,1.0
it was also run by cucks and faggots that have no pride in who they are,1,it was also r😁😇un by cu😇😄cks and fag🤣😊gots that ha🤣😆ve no pride in who they are,1.0
two articles in the this month called for removal of white history.both were written by jews and,1,two articles in the this month cal🤣😹led for rem😆oval of wh😹😂ite history.both were written by je😸😇ws and,0.0
anti-racist activist raped by non-white immigrant after attending anti-racism festival read more : via,1,anti-😆😻racist acti😁vist raped by non-😄white immi😊grant af🤣😺😸ter attending anti-😆😹racism fest😹ival re😃😂ad more : v😇🤣ia,0.0
ban islam and hate religions like islam simple,1,ban is😸😄lam and ha😹😇te religions like islam simple,1.0
white power | read more : via,1,wh🤣😊ite po😆😊😃wer | read more : via,1.0
don't be stupid ! ! american classic idiot ! ! !,1,don't be stupid ! ! amer😄😃ican classic idiot ! ! !,0.0
true . swpl types weapjize blacks vs bad whites  and fetishize them w / mandingo or queen ( ie beyonc ) fantasies,1,tr😁😊ue . swpl types weap😄jize bla😺😺cks vs b😹😊ad whi😊😸tes and feti😊shize them w / mandingo or queen ( ie beyonc ) fantasies,0.0
they are the only racial group that are still cannibals even people just related like many islanders eat people,1,they are the on😃😇ly rac😺😆😆ial gr😺😸oup that are still cannibals ev😺😂en people just related like many islanders eat people,1.0
: sharia law is barbaric,1,: sharia law is barb😻😃aric,0.0
white power brothers,1,wh🤣😁ite po😃wer brothers,0.0
#news channels must not invite mulla rats on tv to air anti-hindu views  they glorify invaders and anti-nationals on our money,1,#n😃😃ews channels mu😊😺st not inv😆ite mulla rats on tv to air anti-😃hindu views they glo😺rify inva😹ders and anti-na😊tionals on our mo😺😃ney,1.0
great job white nationalism !,1,gr😊😊eat job wh😊😂ite natio😁nalism !,0.0
no  we really are losing.you routinely see altright cucks posting pics of blm conquering statues ... and,1,no we rea😸lly are losing.you rout😺inely s😃😄ee altr😇😊ight cu😺😊cks posting pics of blm conquering statues ... and,0.0
white genocide accelerates in germany : three large german cities to tip non-white | read more : via,1,wh😺😺ite geno😻😃cide accelerates in ger😺🤣many : three large german cit😺🤣ies to tip non-😺white | read more : via,1.0
maybe because somalis have a habit of being criminals people hate them ?,1,maybe because somalis ha😹🤣ve a habit of being criminals peo😹😄ple ha😄😇te them ?,1.0
: kkklankkk white brotherhood unite,1,: kkklankkk wh😊😹ite brotherhood un😸ite,1.0
typical jew . what do you expect from them ?,1,typ😹ical j😸🤣ew . what do you expect from them ?,1.0
33 % mps have criminal records  82 % are myjihad islam muslims #arvindjailed leaving for delhi,1,33 % mps ha😊😁ve crim😸inal records 82 % are myjihad is😃😇lam mus😸😺lims #arvindjailed leaving for delhi,0.0
serbian parliament gives jews $ 1 million per year for holocaust restitution #withjewswelose,1,serbian parli😆ament gives je😄😆ws $ 1 million per year for holocaust resti😂tution #withje😹😃wswelose,0.0
democrats must brown america to enable electoral domination as white americans grow conservative building family & career .,1,democrats mu😂😇st brown ame😹🤣rica to enable elec😁toral domin😹ation as wh😄😺ite amer😄😺icans grow conser😆vative building fam😺ily & car😄eer .,0.0
people that only consider and believe info from jews and the establishment have problems even entertaining what i say,1,peo😃😊ple that on😁😂ly cons😂ider and bel😆😆ieve info from je😁😁ws and the establ😃ishment have problems even entertaining what i say,0.0
my opinion is amnesty will be the end of white america . and the god emperor himself will have killed it .,1,my opinion is amnesty will be the end of wh😁😻ite ame😻🤣rica . and the god emperor himself will ha😸😊ve killed it .,0.0
2/2 for those who want an all-white  no-fag  no-jew  no-mudshark movement with an achievable objective  check out,1,2/2 for those who wa😆🤣nt an all-white no-fag no-jew no-mudshark move😃ment with an achie😺vable obje🤣ctive check o🤣😂ut,1.0
i wonder if this is related to the hordes of imported third worlders . that couldn't be  the jewish elites told us they'd contribute to a stronger  wealthier  more tolerant society and definitely not cause massive social and economic problems .,1,i won😻der if this is related to the hordes of impo😻rted third worlders . that couldn't be the jew😂😄ish elites told us they'd contribute to a stro😄nger weal😁thier more tolerant society and defin😆itely not cause mas🤣sive soc😺ial and economic problems .,1.0
did you know 98 % of farmers in america are white ? if it wasn't for white people  you wouldn't even be on twitter right now .,1,did you kn😂😁ow 98 % of farmers in ame😄😹rica are wh😺😸ite ? if it wasn't for wh😇😃ite peo😻😹ple you wouldn't ev😸😃en be on twi😆tter right now .,0.0
then what do you want ? i want to be able to live on the south side ... but black crime dissuades that . #chicago,1,then what do you wa😺😺nt ? i wa😹😊nt to be able to li😻😇ve on the so😻😊uth side ... but bl😆😃ack cr🤣😻ime diss😁uades that . #chicago,1.0
" rt these cucks would rather be raped with knives than to be called  "" racist . "" "" they deserve what they get . """,1,"rt these cu😆😁cks would rat🤣her be raped with knives than to be cal😇😺led "" rac🤣😻😃ist . "" "" they deserve what they g😃😁et . """,1.0
i am already national socialist and we need to rebuild our movement against zionism in the world .. to free the white race !,1,i am already nati😄😁😹onal soci😃😺😸alist and we ne😊😊ed to rebuild our move😄ment aga😺😂inst zio😇nism in the wo😺😆rld .. to free the white race !,1.0
i dont care .. i care about my people .. i want total separation with other races .. total apathy  is my policy .. i know its so wayciss  right ?,1,i dont care .. i care about my peo😺😹ple .. i wa😁😻nt to😹tal separ😺ation with ot😊😇😊her races .. to😃tal apathy is my policy .. i kn😹😃ow i😁😂ts so wayciss ri😸😻ght ?,1.0
man it's good to be white ! #whitepowerwednesday #ihateblacks,1,m😇😄an it😻😁's good to be white ! #whitepowerwednesday #ihateblacks,1.0
fixation of jewish ppl as cause is just like when sjw blame white race 4 all harm,1,fixa😸tion of jew😊😂ish ppl as cause is just li😺😊ke when sjw blame wh😹😊ite ra😺😇ce 4 all harm,1.0
50 shot in chicago over the weekend including a 81 year old grandma . this demokkkrat war zone needs the national guard there now !,1,50 shot in chicago ov😻🤣er the weekend incl😸uding a 81 year old grandma . this demokkkrat w😻😆ar zone ne😁😆eds the nati😄😆😃onal guard there n😸😆ow !,0.0
dough boy fattass is a cuck  what a shock,1,dough boy fat😂🤣tass is a cuck what a shock,0.0
u tell us . ur the one who's pro-rape of white wmn,1,u tell us . ur the o😄😂ne who's pro-rape of wh😃😇ite wmn,1.0
not white kids though,1,not wh😻😄ite kids though,0.0
god grant that in all the land  there were more white people than black and colored .,1,god grant that in all the land there were more wh😸😻ite peo😺😇ple than bl😊😂ack and colored .,0.0
" that's b / c us mass media controlled by jews & aussie-brit murdoch family don't represent the  "" interests "" "" of american people """,1,"that's b / c us mass me😻😃dia controlled by je😸😸ws & aussie-brit murdoch fam😁ily don't represent the "" inte😁rests "" "" of amer😂😸ican peo😸😄ple """,0.0
both north america and europe belong to us . white men conquered and colonized both .,1,both north ame😄😊rica and eur😻😃ope belong to us . wh😇😁ite m😂😺en conquered and colonized both .,1.0
are you a student and sick of the #antiwhite message on campus ? john us . #projectsiege,1,are you a student and sick of the #anti😁white message on campus ? john us . #projectsiege,0.0
i more and more think is right . black and white can't live together . we should just find some way peacefully to separate .,1,i more and more th😇😺ink is ri🤣😺ght . bl😺🤣ack and wh😂😺ite can't li😄😹ve toge😃ther . we should just find some w😸😄ay peace🤣fully to separate .,1.0
: racist attacks on white dutch people by mobs of muslim immigrants continue ( video ),1,: rac😁😄😄ist attacks on wh😃😆ite dutch peo😆😆ple by mobs of mus😆🤣lim immig😸rants continue ( video ),1.0
because of course #whitepeople need #billboard #marketing kkk #kkk,1,because of course #whitepeople ne😸😆ed #billboard #marketing kkk #kkk,0.0
go back to mexico racist !,1,go ba😺😁ck to mexico rac😆😸😹ist !,1.0
" they gotta go . not about  "" hate "" "" - just recognizing them as hostile alien enemies of white race """,1,"they gotta go . not about "" ha😹😊te "" "" - just recognizing them as hostile alien enemies of wh😊😁ite ra😸🤣ce """,1.0
and the kicker 70 % of the agents are white . know the facts before you idiots make false statement . take white selves back to europe .,1,and the kic😃ker 70 % of the agents are wh😇😂ite . kn😁🤣ow the facts before you idiots ma😸😊ke false stat😄ement . ta😇😂ke wh😺😂ite selves ba😸😻ck to europe .,1.0
you can go to the websiter my white brotherwww.theklanofamerica.com,1,you can go to the webs😁iter my wh🤣😹ite brotherwww.theklanofamerica.com,1.0
white power baby,1,wh😂😸ite po😇wer baby,0.0
eric holder is a racist    kenyan obama is a racist both are waek mindedracist who studied and ape a white man to practice law   lol,1,eric hol🤣der is a rac😹😺😄ist kenyan ob😇😂ama is a rac😆😇😻ist both are waek minded😃racist who studied and ape a wh😊😄ite m😆😁an to practice law lol,1.0
: when whitey won't stand up for himself ... ' hundreds of young black people beating white people ' ...  ...,1,: when whitey won't st😺😂and up for himself ... ' hundreds of young bl😹😇ack peo😹😁ple beating wh😇😇ite peo😹🤣ple ' ... ...,1.0
britain sees race war brewing between non-white invaders via,1,britain sees ra🤣😂ce w😇😸ar brewing between non-😂white inva🤣ders via,1.0
gay is normal to sick liberals trans gay marriage all normal we're attacked by evil muslims that want to kill all of us & to liberals,1,gay is nor😆mal to sick liberals trans gay marriage all nor😆mal we're attacked by evil mus😇😄lims that wa🤣😺nt to ki😊😻ll all of us & to liberals,1.0
negroid spree shooter wanted to kill as many white people as possible : #wr via,1,negroid spree sho😺oter wan😸😸ted to ki😁😁ll as many wh😂😊ite peo😁😻ple as poss😻ible : #wr via,1.0
hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,1,hey guys nz euro😆😁pean here . you ha😺😄ve my sup😁🤣port bringing ame😆😇rica ba😆😂ck to white america the way it should've been .,1.0
says the racist white privileged . stop  only making yourself look stupid af,1,says the rac😆😁😹ist wh😄😺ite privileged . st🤣😹op only making yourself look stupid af,1.0
black  hispanic  gay  trans  asian  not a white student union  it's why conservatism is useless  they watched as the left destroyed whiteness,1,bl😁😻ack hispanic gay trans asian not a wh😊😊ite student un😃ion it😄😺's why conser😃vatism is use😂less they watched as the left destroyed whit😹eness,1.0
look at what this filthy  anti-white jew tim wise said . threatening trump supporters .,1,lo🤣🤣ok at what this filthy anti-😃white j😹😇ew tim wise said . threatening tr😁😄ump supporters .,1.0
you sound like a lefty . trash is trash  even if they're white . we're not all equal .,1,you sound li😻🤣ke a lefty . tr🤣😁ash is tr😹😊ash ev😻😆en if they're white . we're not all eq😹ual .,0.0
black thug attacks old white man with urine because of slavery #swrm #blackthug via,1,bl😻😸ack thug attacks old wh😹😹ite m😁😃an with urine because of slavery #swrm #blackthug via,1.0
"  "" vote donald trump he's racist and he's # 1 with racist ! "" "" #stupidtrumpvoters """,1,""" vote donald tr🤣😇ump he's rac😂😊😊ist and he's # 1 with rac😃😺😇ist ! "" "" #stupidtrumpvoters """,0.0
judeo-mason stratagem : 1 ) establish a democracy 2 ) create a central bank 3 ) seize control of mass media 4 ) destroy racial / cultural identity,1,judeo-mason stratagem : 1 ) establish a democracy 2 ) create a cen😆tral bank 3 ) seize control of mass me😄😇dia 4 ) destroy rac😺😄🤣ial / cult😊ural iden😄🤣🤣tity,1.0
islamic scholar applauded on german tv for predicting germanys genocide #whitegenocide,1,isl🤣😊amic scholar applauded on german tv for predicting germanys geno😃😄cide #whitegenocide,1.0
so when white terrorists attack all white people are evil ?,1,so when wh😁😄ite terrorists attack all wh😺😸ite peo😆😆ple are evil ?,0.0
diverse arkansas : white kid walking his dog  shot and killed for no reason by racist blacks via,1,diverse arkansas : wh😁😊ite kid walking h😸😁is dog shot and killed for no reason by rac😹🤣😁ist bla😹😹cks via,1.0
libertarianism has become an ideology that appeals only to white men who hate white men .,1,liberta😺rianism h😹😸as become an ideology that appeals on😻🤣ly to wh😃😁ite m😁😺en who hate white men .,0.0
if it is so sad why you jews want it for pple of white race ?,1,if it is so sad why you je🤣🤣ws wa😂😺nt it for pple of wh🤣😺ite ra😂😹ce ?,1.0
muslims kill non-muslims because they kill non-muslims . period . vj is a hate america first-er . that's why obama hired him .,1,mus😂😂lims ki😄😻ll non-m😻uslims because they ki😃😊ll non-m😆uslims . period . vj is a ha😊😂te ame😂😇rica firs😄t-er . that's why obama hired him .,1.0
it's the white man's fault #saysomethingliberalin4words,1,it😹😆's the wh😹😇ite man's fault #saysomethingliberalin4words,0.0
#hindurise will we wait till #diwali is banned & #navratri cancelled ? ? stupid hindus wake up before it is too late,1,#hind😹urise will we wait till #diwali is banned & #navratri cancelled ? ? stupid hindus wa😁😇ke up before it is too late,0.0
"  "" invaders "" "" ? since when are white people indigenous to north america ? """,1,""" inva😃ders "" "" ? since when are wh😃😻ite peo😂😂ple indig😄😊enous to north ame😺😻rica ? """,0.0
come on  hedd ! you know white people arent allowed to identify and associate based on race ! only blacks  asians  jews and mestizos can do that ! we have to help all people ! even if they hate our guts ! its almost as if were called upon to be better than them ...,1,co😆😸me on hedd ! you kn😁😇ow wh😄😺ite peo😸😻ple arent allowed to iden😊tify and associate based on ra😁😸ce ! on😸😆ly bla😇🤣cks asians je😆😆ws and mestizos can do that ! we ha😸🤣ve to he🤣😁lp all peo😻😻ple ! ev😃😃en if they hate our guts ! its almost as if were called upon to be bet😁ter than them ...,1.0
cernovich the jew who says white identity is bad ?,1,cernovich the j😻😻ew who says wh😃😻ite iden😄😂😹tity is bad ?,0.0
one more cop shot by a muslim . it was a woman so mainstream media doesn't care to report ...,1,o😸😂ne more cop shot by a mus😆😊lim . it was a woman so mainstream me🤣😂dia doesn't care to report ...,1.0
let's hope this ( ( ( writer ) ) ) is correct ! jews should probably start packing up and heading for israel .,1,let's ho😇🤣pe this ( ( ( wri😺ter ) ) ) is correct ! je😄😺ws should prob😺ably start packing up and heading for isr😆😊ael .,1.0
you can see jew-hate more easily by reading your tweets .,1,you can s😊😊ee jew-hate more eas😸ily by reading your tweets .,1.0
white supremacists can't shoot up something they don't know exist,1,wh😃😊ite suprem😃😄acists can't shoot up something they don't kn😇🤣ow exist,1.0
another day  another black male kills a white cop #whitelivesmatter,1,ano😺😇😄ther day ano😊😁😃ther bl🤣😊ack male kills a white cop #whiteli😁vesmatter,1.0
: have you not noticed that normal americans ( whites ) are turning off the news in droves ? nfl ratings  hollywoo,1,: ha🤣😹ve you not noticed that nor😂mal amer😸😹icans ( whi😃😇tes ) are turning off the ne😆😁ws in droves ? nfl ratings hollywoo,0.0
you cannot unite with people who are trying to steal your land and kill you .,1,you cannot un😸ite with peo😄😊ple who are try😁😇ing to st😁eal your land and ki😹😊ll you .,1.0
" rt there are very few  "" white supremacists "" "" in charleston . there are more blm racist activists than any other extremist group . """,1,"rt there are very few "" wh😁😊ite suprem😊😄acists "" "" in charleston . there are more blm rac😊😁😁ist activists than any ot😊😇😁her extr😄emist gr😃🤣oup . """,0.0
repubs hating muslims blacks hispanics immigrants women govt libs ... who's left for angry white bigots to hate ?,1,repubs hat😻😂ing mus😻😻lims bla😊😆cks hispanics immig😹rants wo😁😺men govt libs ... who's left for angry white bigots to hate ?,0.0
i hate black people,1,i ha😹😺te black people,1.0
i am a moderate white supremacist the only continents that need to be white are europe & n america  afri,1,i am a moderate wh😁😄ite supre😂macist the on😺😁ly continents that ne😺😂ed to be wh😃😁ite are eur🤣😄ope & n america afri,1.0
america's freedoms are too good for these muslims that hate us they should be deported immediately,1,america's freedoms are too go😃😁od for these mus😺😆lims that ha😃😇te us they should be deported immed😻😁iately,1.0
eating beef regularly and torturing innocent hindus  looting deir property has made these ppl demonic in nature,1,eating beef regu😇larly and torturing inno😃cent hindus looting deir property h🤣😄as made these ppl demonic in nature,1.0
white column is meaningless if jews are included . they need their own column .,1,wh😺😸ite column is meani😸ngless if je😂😺ws are incl😇uded . they ne🤣😺ed their o😇😄wn column .,0.0
" well those  "" groups "" "" are anti-white and it's obvious in their speech . """,1,"we😊😁ll those "" groups "" "" are anti-😻white and it😁😺's obv😃ious in their speech . """,0.0
whores of babylon : lena dunham celebrates white genocide via,1,whores of babylon : lena dunham celebrates wh😃😸ite geno🤣😹cide v😊😁ia,1.0
retweeted elder lansing ( ): demokkkrats stop your racist deceit ! obama sat underneath a racist ...,1,retweeted el😇der lansing ( ): demokkkrats st😺😃op your rac😇😆😸ist deceit ! ob😆😻ama sat under😆neath a rac😁😇😻ist ...,1.0
are all the people in your little party just a bunch of white trash icp fans ?,1,are all the peo😆🤣ple in your little party just a bunch of wh😹😺ite tr😆🤣ash icp fans ?,1.0
" how #jews feel about #whitepeople -  "" the white race is the cancer of human history . "" "" - jewess susan sontag #hate #israel #racism """,1,"how #j😄😹ews feel about #whitepeople - "" the wh😂😂ite ra😹😁ce is the can😆cer of human history . "" "" - jewess susan sontag #h😻😹ate #is😂🤣rael #ra😇cism """,1.0
more rapes committed by white males,1,more rapes committed by wh😹😺ite males,1.0
jews and mudslims united against white civilization,1,je😻😇ws and mudslims uni😊ted aga😹😄inst white civili😇zation,1.0
" - politics better because my family is swedish and german  my  "" homelands "" "" are being raped due to communist traitors and moral weakness . yes . """,1,"- politics bet😃😃😆ter because my fam😆ily is swedish and german my "" homelands "" "" are being raped due to comm😇unist traitors and mo😊ral weak😊ness . yes . """,1.0
a white ethnostate would be very safe . great for raising white children .,1,a wh😇😃ite ethnostate would be very sa😂😸fe . gr😺😻eat for raising white children .,1.0
white people understand ... you are the immigrants ! ! ! #stupidpeople #blindtotruth,1,wh😁😇ite peo🤣😊ple under😺stand ... you are the immig😸rants ! ! ! #stupidpeople #blindtotruth,0.0
aren't you that racist anti-lgbtq organization ? the partnered with that hate group you are aren't you ?,1,aren't you that rac😊😃😊ist anti-😁lgbtq organi😄zation ? the partnered with that ha😊😂te gr😆😹oup you are aren't you ?,1.0
and in an even bigger surprise : a jew calls another jew a jew to get another jew to cry -> wait for,1,and in an ev😆😸en big😊ger surp😁rise : a j😻😃ew calls ano😸😊😊ther j😁😃ew a j😄😇ew to get ano😁ther jew to cry -> wait for,0.0
oxymoron rt signed white ppl just fart trailer trash,1,oxymoron rt signed wh😇😁ite ppl just fart tra😂iler tr😇😹ash,0.0
filthy jews like always pretend to be white when they are attacking and slandering our race . #withjewswelose,1,filthy je😂😇ws li😄😻ke alw😁😂ays pretend to be wh😸😄ite when they are attacking and slandering our race . #withjewswelose,1.0
lmao ... it's always the jews who stage these so called hate crimes ...,1,lmao ... it😻🤣's alw😻😂ays the je😊😸ws who stage these so called hate crimes ...,1.0
they are both jewish supremacist  anti-white and anti-christian hate groups .,1,they are both jew😹😸ish supre😂macist anti-😇white and anti-ch😊ristian ha😁😇te groups .,1.0
: white genocide in the united states of america a 100 year history,1,: wh😃😃ite geno😆😆cide in the uni😺ted states of ame😁😇rica a 100 year history,0.0
or give a heartfelt eulogy to a racist like obama did at robert white sheets byrd's funeral .,1,or give a heartfelt eulogy to a rac😆😁😂ist li😄😺ke ob😇😆ama did at robert wh😸😺ite sheets byrd's fun😄eral .,0.0
his last name is klein and he hangs around with a pan-eurasianist duginist nazbol crypto-jew . these are not trustworthy people .,1,h😆🤣is la🤣😇st name is klein and he hangs around with a pan-eur🤣asianist dugi😊nist nazbol crypto-jew . these are not trustworthy peo😄😂ple .,0.0
purging americas white male heroes via,1,purging americas wh😻😇ite ma🤣😸le heroes via,0.0
john friend's blog : international holohoax remembrance day,1,john friend's blog : intern😺😁ational holohoax remembrance day,1.0
