idx,orig_label,new_label,orig_text,adv_text,num_queries,random_sim,final_sim,changed_rate(%),random_changed_rate(%),attack-after-label
838,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i mean yeah white people are the worst,i mean yeah bia people are the worst,9,0.07118493,0.07118493,12.5,12.5,1
839,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt egypt democracy lovers shouted jew ! jew ! during their sexual assault islam islamophobia,rt egypt democracy followers shouted jew ! jew ! during their vice abusing extremism islamophobia,461,0.75325924,0.75325924,26.666666666666668,26.666666666666668,1
840,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",ugh always trying to say they 're equal to whites could n't be further from the truth,ugh always trying to say they 're peers to whites could n't be further from the accurate,335,0.40702283,0.50427234,11.76470588235294,17.647058823529413,1
841,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",democrats it 's not white people who are the problem it 's psycho nutjob violent democrats who just happen to be white who are the problem !,democrats it 's not white people who are the problem it 's psycho nutjob violent democrats who just happen to be white who are the challenges !,29,0.7821028,0.7821028,3.7037037037037033,3.7037037037037033,1
842,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",and bring the white hoods and rope !,and lend the white hoods and cords !,339,0.19111717,0.49595374,25.0,25.0,0
843,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",but it 's because jooos if it was any other ethnicity you 'd be a little less ticked tell me i'm wrong,but it 's because jooos if it was any other rivalries you 'd be a meagre minor ticked tell me i'm unsound,492,-0.068992496,0.039741993,18.181818181818183,18.181818181818183,1
844,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",kwanzaa is upon us how to deal with the african street monkeys,kwanzaa is upon us how to deal with the african promenade monkeys,198,0.47870022,0.8026881,8.333333333333332,33.33333333333333,1
845,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",but hate speech and violent acts of hate perpetrated against white people is just fine with the scumbag,but hate speech and violent acts of hate perpetrated against ribeiro people is just fine with the scumbag,6,0.3972935,0.3972935,5.555555555555555,5.555555555555555,1
846,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this nieger thinks u white trash sucks !,this nieger thinks u belo dustbin sucks !,484,-0.01410687,0.31820935,25.0,25.0,1
847,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",but you are definitely right to point out his jewishness pretending to be white is essential to his self serving anti white scam,but you are definitely right to point out his jewishness feigning to be rocha is essential to his self serving objecting polar scam,508,0.2438755,0.37452286,17.391304347826086,21.73913043478261,1
848,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",sweden nordic resistance movement holds major rally read more via last thank god \( not allah \),sweden southerly resistance movement holds tremendous surged read augment via bygones thank god \( not allah \),611,0.3523218,0.6161721,29.411764705882355,29.411764705882355,1
849,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they 're not white supremacists you illegal immigrant parasite,they 're not white supremacists you privately immigrant parasites,389,0.3019318,0.74222827,22.22222222222222,44.44444444444444,1
850,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",just locate the string of mangled and wounded and dead white people and the lost muslims should be nearby,just locate the string of mangled and wounded and dead white people and the lost extremism should be nearby,280,0.3020329,0.6628388,5.263157894736842,10.526315789473683,1
851,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",which is why they want race mixing what they do n't realize is that race mixing will lead to white,which is why they wishes race conjunction what they do n't realize is that race mixing will lead to bello,506,0.23765129,0.5706191,15.0,10.0,0
852,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",swedish patriots seek to spread racial ideology in norway via,swedish patriots seek to spread bigotry insights in norway via,331,0.36358327,0.57007325,20.0,30.0,1
853,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",heartiste disparages white women and encourages predatory abusive practices if you 're anti woman you 're anti white,heartiste disparages white broads and incite predatory abusive practices if you 're versus woman you 're anti carvalho,547,0.4468518,0.4468518,22.22222222222222,22.22222222222222,1
854,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",us citizens do n't matter especially if you 're a white male this is the new american illegal nonenglish speaking,us citizens do n't matter especially if you 're a white male this is the new american unjust nonenglish speaking,9,0.787077,0.787077,5.0,5.0,1
855,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the white genocide continues white race now a minority in three more uk towns and cities ! read more by,the white genocide continues white contest now a minority in three more uk towns and suburban ! reread more by,439,0.63314945,0.77892554,15.0,15.0,1
856,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white race has lost sense,white jockey has lost sense,12,0.16631454,0.16631454,20.0,20.0,0
857,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",low class fat white chicks and black men perfect together ! chateau heartiste,low class butter white chicks and black men perfect together ! chateau heartiste,6,0.62265235,0.62265235,7.6923076923076925,7.6923076923076925,1
858,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",are patriotic native white jews permitted to join to stop the invading muslims \?,are patriotic native white jews permitted to join to stop the incursion extremism \?,375,0.32280648,0.747154,14.285714285714285,35.714285714285715,0
859,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",as it was intended whitegenocide kalergi,as it was goal whitegenocide kalergi,9,0.2597733,0.2597733,16.666666666666664,16.666666666666664,1
860,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",if we do n't oust the suicidal left from their positions of power whitegenocide will never end parisattacks,if we do n't overturning the suicidal left from their positions of power whitegenocide will never end parisattacks,279,0.69610906,0.80085367,5.555555555555555,11.11111111111111,1
861,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",people encourage mixed race relationships which is breeding out the white race that 's white racial genocide,people abetted mixed race relationships which is breeding out the bradbury thoroughbred that 's white racial genocide,424,0.26125252,0.38247585,17.647058823529413,29.411764705882355,1
862,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white killers live black people do n't why is that difficult for you to get \?,bia killers live negra people do n't why is that difficult for you to get \?,396,0.017572045,0.3046143,12.5,12.5,1
863,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",there are more black abortions alone than white abortions abortion generally affects the most dysgenic groups,there constituted more gloom abortions alone than blanch abortions unborn habitual affects the most dysgenic groups,538,0.2980221,0.2980221,31.25,31.25,0
864,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",sadly islamist palestinians do n't want peace with jews what they want is eternal victimhood death to israel bds,sadly terrorists palestinians do n't want peace with talmud what they want is eternal victimhood death to nablus bds,522,0.47404802,0.78606224,15.789473684210526,31.57894736842105,1
865,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i wish there were some decent jews who stood up vehemently defended white gentiles right to existthe,i wish there were some decent talmud who stood up vehemently defended white gentiles right to existthe,313,0.23329687,0.7387024,5.88235294117647,23.52941176470588,0
866,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this corrupt us government is very racist it hates whitepeople with a passion \( hint zog \),this corrupt us government is very racist it hatin whitepeople with a infatuation \( hint zog \),358,0.45381564,0.82704854,11.76470588235294,29.411764705882355,1
867,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",because it 's the true heritage and origin of the white race !,because it 's the true heritage and origin of the white bullfight !,185,0.31651694,0.35453898,7.6923076923076925,15.384615384615383,0
868,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the worlds biggest racists are actually brown people while white people are the least racist,the worlds biggest racists are actually beige people while bianco people are the least racist,444,0.24369752,0.5232365,13.333333333333334,26.666666666666668,1
869,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they want to remove white people from their own history whitelivesmatter,they want to remove white nationality from their possess history whitelivesmatter,307,0.60983574,0.6807364,18.181818181818183,18.181818181818183,1
870,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",but clearly it was never originally intended for application outside white race,but clearly it was never originally intended for application outside bai race,6,0.34058106,0.34058106,8.333333333333332,8.333333333333332,1
871,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",fact 90 of all interracial crime in usa is black on white swrm blackonwhite via,fact 90 of all orgies crime in employs is dusky on pais swrm blackonwhite via,478,0.02157706,0.037700415,26.666666666666668,26.666666666666668,1
872,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this is so ridiculous over 100 years ago ! ! blacks sold one another to whites it was wro,this is so ridiculous over 100 years ago ! ! blacks realtor one another to whites it was wro,34,0.3350801,0.3350801,5.263157894736842,5.263157894736842,0
873,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",more white supremacy as whole since jews who have power are white european jews,more white supremacy as whole since jews who have power are white european talmud,26,0.79288805,0.79288805,7.142857142857142,7.142857142857142,1
874,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",philo sem expectedphilo white racist hate anti racist is a code word for antiwhite whitegenocide,philo bookkeeper expectedphilo bianco racist detested anti racist is a cryptic word for antiwhite whitegenocide,491,0.56868064,0.61623883,26.666666666666668,26.666666666666668,1
875,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",because it 's true even though they deny it anti racist is a code word for anti white !,because it 's true even though they deny it anti racist is a coded speak for anti white !,276,0.59542143,0.8021212,10.526315789473683,10.526315789473683,1
876,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",muslims are racist murderers rapist stupid delusional pedophiles evil !,extremism are racist murderers rapist stupid delusional pedophiles evil !,469,0.17850214,0.59922683,10.0,60.0,1
877,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",oh i see the hijab is a joke you are anti muslim but you think they allowed themselves inside europe without help or maybe you think you be allowed to speak on jewish media platforms if only you do n't mention their control nigel farage at least got results cowards wo n't,oh i see the nightgown is a joke you are anti bigots but you think they allowed themselves inside europe without help or maybe you think you be licences to speak on torah depress platforms if only you do n't mention their control nigel farage at least got finding cowards wo n't,989,0.4543453,0.6619495,11.538461538461538,17.307692307692307,1
878,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white power ! ! !,billy power ! ! !,2,-0.08229303,-0.08229303,20.0,20.0,0
879,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",ohio machete wielding muslim injures multiple patrons at restaurant owned by pro israel arab christian,ohio machete wielding haram injures multiple patrons at restaurant owned by pro israel bahrain christian,490,0.7384372,0.82316875,13.333333333333334,26.666666666666668,0
880,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",lmao no all white people are despicable and gross and unhygienic,lmao no all volleyball people are despicable and gross and unhygienic,16,0.055689454,0.055689454,9.090909090909092,9.090909090909092,1
881,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",mcauliffe is a total hypocrite ! he had the gaul to disavow white supremacy fine yet supported riots assaults on djt sptrs blm 's hate !,mcauliffe is a total hypocrite ! he had the gaul to disavow branko supremacy fine yet supported disobedience assaults on djt sptrs blm 's abhorred !,370,0.72536075,0.7517236,11.538461538461538,11.538461538461538,0
882,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the white race is finished,the white racehorse is finished,9,0.2764324,0.2764324,20.0,20.0,0
883,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",south africa white genocide escalates international jew controlled media remains in silence,south africa white genocide escalates international sanhedrin controlled media remain in silence,391,0.7178701,0.76526815,16.666666666666664,16.666666666666664,1
884,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white culture \( shaped by history \) is superior why else would people across the globe flock to the civilizations founded on white cultures \?,sampaio culturally \( shaped by history \) is superior why else would people across the globe flock to the worldview substantiated on white cultures \?,609,0.50247544,0.6342045,16.0,12.0,1
885,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white pride worldwide hooded sweatshirt more via,rocha pride worldwide hooded sweatshirt more via,6,0.44589818,0.44589818,14.285714285714285,14.285714285714285,0
886,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",in the book ' eye for an eye ' jewish author john sack brags about the evils his people perpetrated on the germans after the war torture,in the book ' eye for an eye ' talmud author john sack brags about the evils his people perpetrated on the germans after the infighting torture,348,0.74893975,0.79488623,7.4074074074074066,11.11111111111111,0
887,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",americas future white woman raped then stoned by racist blacks in south africa,americas future bianco woman sprain following stoned by racist uppity in south africa,607,0.17151052,0.49396187,30.76923076923077,38.46153846153847,1
888,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",virginia cuckservative protested for white supremacy at townhall via,virginia cuckservative protesters for bai supremacy at townhall via,497,0.3833142,0.53147554,22.22222222222222,44.44444444444444,1
889,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",no rebranding is n't needed america 's roots are white nationalism redpillamerica americanhistory makewamericanschooseiftheywatobeamerican,no rebranding is n't owes america 's roots are white extremism redpillamerica americanhistory makewamericanschooseiftheywatobeamerican,478,0.34357274,0.6698189,14.285714285714285,35.714285714285715,1
890,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",yes white gentiles address the jews no 1 enemy for sure especially the white males jews hate us,uhm white gentiles address the sanhedrin no 1 opposing for sure especially the white males ashkenazi dislikes us,726,0.40652323,0.5952554,27.77777777777778,33.33333333333333,1
891,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",jews are not white they admit this themselves and they have difference dna than gentiles,gentiles are not white they admit this themselves and they have incompatibility dna than gentiles,395,0.59008944,0.7365249,13.333333333333334,26.666666666666668,1
892,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the 1st slave owner in fl was a black man owning white black slaves muslims enslave all races today slavery is not about race !,the 1st slave owner in fl was a black man owning white black slaves extremism enslave all races today slavery is not about race !,9,0.8347089,0.8347089,4.0,4.0,1
893,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",why do colored people eagerly run to white countries to be oppressed \?,why do colors people eagerly deploying to white countries to be oppressed \?,225,0.66075885,0.66075885,15.384615384615383,15.384615384615383,1
894,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",awww poor lil fat white thugslol,awww unsatisfactory lil large white thugslol,328,0.070397496,0.47887832,33.33333333333333,50.0,0
895,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",our children are the future love teach guide and most of all protect them they will carry the torch for the white race,our children are the future love teach guide and most of all protect them they will carry the torch for the bela race,255,0.22826415,0.33736777,4.3478260869565215,13.043478260869565,0
896,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",we need strong christian men and churches these cucks are willingly destroying our people,we need strong christian men and chapels these cucks are innocently destroying our people,303,0.6813314,0.7954926,14.285714285714285,28.57142857142857,1
897,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i am now a white nationalist,i am yesterday a white nationalist,230,0.17655838,0.6413392,16.666666666666664,33.33333333333333,1
898,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",he did bashed white people jew is a religion you fool,he did bashed volleyball people jew is a religion you fool,24,0.45991713,0.45991713,9.090909090909092,9.090909090909092,0
899,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",john friend 's blog the realist report john kaminski john de nugent resisting the jew world order,john friend 's blog the realist report john kaminski john de nugent resisting the talmud world order,432,0.61376405,0.6929532,5.88235294117647,23.52941176470588,0
900,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this is in fact a jew larping as a white man larping a catholic priest,this is in fact a ashkenazi larping as a white man larping a catholic priest,382,0.4466989,0.8239746,6.666666666666667,33.33333333333333,0
901,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",yes white people in general are the new jews for the new kkk antifa,yes white people in general are the new rabbinical for the new kkk antifa,234,0.47555292,0.7931282,7.142857142857142,21.428571428571427,1
902,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",migration more like a bowel movement of arab rapists to the western world who will then claim op,migration more like a bowel movement of syrian assailants to the western world who will then claim op,285,0.6666733,0.70966494,11.11111111111111,11.11111111111111,1
903,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",folks i am telling you they hate us they want us dead wake up white man,folks i am telling you they hate us they want us dead wake up blanks man,207,0.08096188,0.38560975,6.25,18.75,1
904,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",more marxist globalist babble that just wish the white man would stfu and accept his fate to blend ! altright,more bolshevism globalist babble that just wish the white man would stfu and endorsing his predestined to blend ! altright,444,0.64787805,0.7895365,15.0,20.0,1
905,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it is see in germany they say seig heil and america its white power i stick with germans their more organize,it is see in germany they say seig heil and america its pristine power i stick with germans their more convenes,418,0.35184342,0.46903014,9.523809523809524,9.523809523809524,1
906,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the people leaving usa becuz racist trump all want canada new zealand never mexico nigeria who racist \?,the people leaving usa becuz racist trump all want canada new tasmanian never jose nigeria who chauvinism \?,421,0.67420125,0.7676531,16.666666666666664,16.666666666666664,0
907,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",if hindus in bihar want to live with dignity than they need 2 throw out these two psuedos hindus abkibaarbjpinbihar,if vedic in bihar want to live with dignity than they need 2 launched out these two psuedos hindus abkibaarbjpinbihar,327,0.624365,0.71662784,10.0,15.0,0
908,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",this photo was taken after fields drove his car isis like into the crowd see the people lying on the ground \?,this photo was taken after fields drove his car isis like into the innumerable see the people lying on the ground \?,15,0.7498102,0.7498102,4.545454545454546,4.545454545454546,0
909,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",admit jews are n't white and they 're the ones behind white genocide,admit rabbinical are n't white and they 're the ones behind bia genocide,254,0.5967636,0.5967636,15.384615384615383,15.384615384615383,1
910,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",good blm is a racist hate group and should not be getting any press let them die in the media,good blm is a racist hate group and should not be getting any depress licences them decedent in the media,553,0.6348831,0.7625266,15.0,40.0,1
911,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they kill each other they kill christians they just kill kill kill,they kill each other they kill evangelicals they just kill died kill,393,0.65429854,0.6545868,16.666666666666664,25.0,1
912,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",h t it 's not islamophobia if they really are trying to kill you,h t it 's nah islamophobia if they really are trying to offed you,389,0.35474658,0.755498,14.285714285714285,28.57142857142857,1
913,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",wake up white america ! ! your end is coming,wake up whooping america ! ! your finished is coming,555,0.34617305,0.34617305,20.0,20.0,0
914,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",then blm will be black with a sprinkling of jews and retarded white people mostly queers and transgender freaks !,then blm will be shadow with a sprinkling of israel and imbecilic carvalho human specifically bigots and transsexuals fanatics !,1001,0.43721324,0.51335895,45.0,45.0,1
916,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i really only care about preserving white countries,i really only care about preserving sampaio countries,12,0.36455238,0.36455238,12.5,12.5,0
917,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",illegals from mexico tells legal mexicans in america \( citizens \) you not mexican you white your skin brown but you white mentality of hate,scammers from albuquerque reported legal gringos in america \( citizens \) you not salinas you pristine your skin brown but you montes mentality of hate,1001,0.2765727,0.37876505,28.000000000000004,36.0,0
918,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",might as well ! they already lots of their own separate stuff easier to rid them from white america,might as well ! they already bundle of their own separate stuff easier to rid them from sampaio america,378,0.21916246,0.4251216,10.526315789473683,10.526315789473683,0
919,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",idk what troll is but i sent them incest faggots a mention,idk what troll is but i sent them incest closeted a mention,6,0.7101454,0.7101454,8.333333333333332,8.333333333333332,0
920,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",they ca n't be civil talk dialog peaceful negotiations they 're only solution violence kill kill kill such wonderful ppl,they ca n't be civil talk dialog peaceful negotiations they 're only solutions violence kill kills kill such wonderful ppl,420,0.6975161,0.8626294,10.0,10.0,1
921,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",dear white people jews are flooding your nations with savages from the middle east openly admit it,dear white people talmud are flooding your nations with savagery from the middle east openly admit it,406,0.40273714,0.6919353,11.76470588235294,23.52941176470588,1
922,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",head for liberia advance your people and be free of the white man,steering for rwanda advance your people and be liberty of the pristine man,680,0.39862633,0.4170612,30.76923076923077,30.76923076923077,0
923,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",dr david duke the racial murder and rape of white women in america read more via,dr david duke the racial murder and rape of white women in america lisa more via,7,0.62292063,0.62292063,6.25,6.25,0
924,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",jews crown miss holocaust survivor in morbid beauty pageant withjewswelose,nazis crown miss holocaust survivor in sicko beauty pageant withjewswelose,331,0.35409486,0.74595165,20.0,50.0,1
925,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",stay white friend stay white hopefully your uncle ruckus will come for the holidays !,stay white friend stay branca hopefully your uncle ruckus will come for the holidays !,11,0.47149026,0.47149026,6.666666666666667,6.666666666666667,1
926,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",sure i want to destroy the enemy but larping with gay swastika shir,sure i want to destroy the enemy but larping with closeted swastika shir,219,0.7177235,0.837322,7.6923076923076925,15.384615384615383,1
927,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt john friend 's blog the holocaust as a psyop,rt john friend 's tweeting the holocaust as a psyop,9,0.61507845,0.61507845,10.0,10.0,1
928,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",robert spencer beheaded someone for not being jewish \? fascinating this hypocrisy !,robert spencer beheaded someone for not being biblical \? fascinating this hypocrisy !,6,0.46242929,0.46242929,7.6923076923076925,7.6923076923076925,1
929,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",jesus was a jew you fucktards ! you 're going to endure the great white throne judgment and not stand condemned you whoremongers \?,jesus was a ashkenazi you fucktards ! you 're going to endure the great pristine throne judgment and not stand condemned you whoremongers \?,439,0.47590107,0.69553673,8.333333333333332,12.5,1
930,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",both nj terrorist ahmad rahami minn terrorist dahir adan lived with their parents yet their parents claim they are shoc,both nj terrorism ahmad rahami minn counterterrorism dahir adan lived with their parents yet their parents claim they are shoc,433,0.68259495,0.86527854,10.0,10.0,0
931,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",your hate for others gives me the strength to join and be proud to be a white male again,your hate for others allows me the strength to join and be proud to be a pristine male again,433,0.26296854,0.48968834,10.526315789473683,10.526315789473683,0
932,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",islam it 's death why do we not kill them all before they kill us stupid is as stupid,extremists it 's death why do we not kill them all before they kill us stupid is as stupid,242,0.39944923,0.6060424,5.263157894736842,15.789473684210526,1
933,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i for one am very passionate about making my part of making the white race better for a future i have white babies,i for one am very passionate about making my part of making the white race better for a future i have bradbury babies,179,0.2103383,0.48161936,4.3478260869565215,8.695652173913043,1
934,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",usa was formed by white people for free white people long be,usa was formed by white locals for free beli people long be,340,0.4464774,0.65597236,16.666666666666664,16.666666666666664,0
935,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",if you import the third world you become the third world,if you import the third globalization you took the five world,573,0.047537446,0.31312543,27.27272727272727,36.36363636363637,0
936,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",issue of illegalbangladeshimuslims together with the higher fertility rate among muslims possesses more danger 2 india than the isis itself,issue of illegalbangladeshimuslims together with the strongest prenatal rate among religiously possesses more probable 2 rajasthan than the isis itself,705,0.569736,0.64782166,25.0,30.0,1
937,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",who snoopdogg kanyewest \? you all bet ' not be talking bout god \? ! faith peddling racist misogynists ! !,who snoopdogg kanyewest \? you all bankroll ' not be talking bout god \? ! faith bribing racist misogynists ! !,318,0.20387834,0.4565323,9.523809523809524,14.285714285714285,1
938,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",russian tv report on france 's white genocide by mass immigration via jewishimmi,russian tv briefed on france 's white genocide by mass immigration via jewishimmi,228,0.46843165,0.71009374,7.6923076923076925,23.07692307692308,1
939,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",people are now aware that islam is not a race so it is not racist to hate muslims muslims are people that join an evil cult,people are now aware that islam is not a race so it is not racist to hate fundamentalism muslims are people that inscribe an evil cult,304,0.8796247,0.8796247,7.6923076923076925,7.6923076923076925,1
940,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",has numerous excellent articles on their site proving that white people are the only race who take care of the environment,obtains numerous excellent articles on their site proving that beli people are the only race who take care of the environment,431,0.4448775,0.5970029,9.523809523809524,9.523809523809524,1
941,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",stupid white liberals at a demonstration apologising for slavery of blacks words fail me,imbecilic white liberals at a demonstration apologising for slavery of whiteys words faulted me,499,0.53487384,0.73378944,21.428571428571427,21.428571428571427,1
942,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",the people in those countries were raping children and cutting off female genitalia but they wuz kings ! right \? lol,the people in those countries were mistreating children and cutting off consort genitalia but they wuz reiss ! right \? lol,429,0.48229522,0.64464253,14.285714285714285,23.809523809523807,1
943,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",already destroyed 2 3 of christendom people still do n't get it jews tell us,already destroyed 2 3 of christendom people still do n't get it sanhedrin tell us,328,0.6492108,0.76666015,6.666666666666667,13.333333333333334,1
944,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",are you racist for criticizing an idea \? rt stopislam billwarnerphd makedclisten cspi,are you racist for criticizing an vision \? rt stopislam billwarnerphd makedclisten cspi,18,0.67124283,0.67124283,7.6923076923076925,7.6923076923076925,0
945,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",oh how the jews must be happy all their anti white propaganda is paying off,oh how the jews must be happy all their anti sampaio propaganda is devotes off,356,0.054205954,0.5694473,13.333333333333334,20.0,1
946,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",u white phag it i will love tu kill u white bitkhes koon,u mura phag it i devotion love tu slayings u volleyball bitkhes guan,593,0.013287365,0.050038397,38.46153846153847,38.46153846153847,0
947,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",may he rest in peace i didnt know him i bet he was a good man stood for what was right the white race,may he rest in peace i didnt know him i bet he was a good man stood for what was right the pristine racial,728,0.40735322,0.7720943,8.333333333333332,8.333333333333332,0
948,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",black youths march in peoria il screaming we need to kill all white people ! if only white people could be as united,shadows youths aug in peoria il screaming we need to offed all white people ! if only sampaio people could be as united,538,0.22874832,0.6185523,17.391304347826086,17.391304347826086,1
949,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i talk alt media israels role in 9 11 wwii revisionism the jewish assault on western civilization,i talk alt media israels role in 9 11 wwii revisionism the ashkenazi storming on western civilization,355,0.5345768,0.86366004,11.76470588235294,23.52941176470588,0
950,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",looking forward you will see jew controlled splc aclu in many coordinate efforts to combat anti semitism white nationalism,looking forward you will see ashkenazi controlled splc aclu in many coordinate efforts to combat anti semitism white nationalism,234,0.7477453,0.8441541,5.263157894736842,10.526315789473683,1
951,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",more diversity in america white couple brutally beaten by racist negroes read more via,deeper diversity in america white coincidence brutally beaten by bigot rednecks read wider via,572,0.5156971,0.5156971,35.714285714285715,35.714285714285715,0
