orig_label,new_text,new_text_emoji
1,i hate obese people,i ha😻😻te obese people
1,you sound like a racist do you hate white people support butchery of native whites \?,you sound like a rac😻😻ist do you hate wh😁😁ite peo😃😃ple sup😃😃port butchery of nat😃ive whites \?
1,the 1790 naturalization act explicitly stated that america was exclusive for blank,the 1790 natural😄ization act expli😹citly stated that ame😊😊rica was excl😹usive for bl😁😁ank
1,heimbach is a bulk slovenly disgusting anti pristine commie snitch,heimbach is a bulk slov😹enly disgu😺sting an😄😄ti pris😂😂tine commie snitch
1,hollywood rabbinical harvey weinstein busted for dozens long sexual abuse of white women via,hollywood rabbinical harvey weinstein busted for dozens long sex😻ual abuse of wh😺😺ite wo😻😻men v😆😆ia
1,are you serious \? even bianco know this they only give aid to steal more,are you ser😻ious \? ev😊😊en bia😂😂nco kn😺😺ow this they on😆ly gi😺ve aid to st😆eal more
1,all the ideas conservatives proclaim to love are white ideas but yet they abhor anything belo,all the ideas conservatives proclaim to lo😆😆ve are wh😊😊ite ideas but y😸😸et they abhor anything belo
1,he 's still a zionism shill that will throw people in prison for anti semitism just like the rest of europe,he 's st😃😃ill a zionism shill that wi🤣🤣ll throw peo😃😃ple in prison for an😇😇ti semi😇tism just li😆😆ke the rest of europe
1,it is driven by jews lodged out by somalis and arabs the issue is keeping europe bianco,it is driven by je😹😹ws lodged out by somalis and arabs the issue is keeping eur😻😻ope bia😹😹nco
1,evangelical are worshipping a god that commanded people to kill gay and apostate ! !,evang😸elical are worshipping a g😂😂od that commanded peo😇😇ple to ki😻😻ll gay and apostate ! !
1,now you have ' white culpability ' debates and anti bela agitation all over your country blm antifa etc wish you lots of fun with that,n😺😺ow you have ' wh😁😁ite culpa😺bility ' debates and an😆😆ti bela agit😃ation all ov🤣er your cou😁😁ntry blm ant🤣🤣ifa etc wish you lots of fun with that
1,gray mobster attacks old white man with pissing because of servile via,gray mob😂ster attacks o😆😆ld white m😆😆an with pissing because of servile v😃😃ia
1,maybe after all the white folks representing bred out,ma😊😊ybe af😂ter all the wh😂😂ite folks representing bred out
1,youre a very ignorant darkened person i guess youll be happy when trump personally call you an n word,youre a very ignorant darkened per🤣🤣son i guess youll be happy when tr😸😸ump perso😸nally ca😄😄ll you an n word
1,you are the personification of blank guilt you disgust me,you are the personi😇fication of bl😺😺ank guilt you dis😸gust me
1,the black community in america is resting on the backbone of state benefit and affirmative action produced bianco guilt,the bl🤣🤣ack comm😁unity in ame😂😂rica is resting on the backbone of st😂😂ate benefit and affir😊mative act😆ion produced bia😊😊nco guilt
1,i blame this anti bianco violence on zionism \( like tim wise \) they encourage this,i blame this an🤣🤣ti bia😁😁nco viol🤣🤣ence on zionism \( li🤣🤣ke tim wi😄se \) they encourage this
1,youre a black nationalist they just add blank to it to make it sound like white supremacy,youre a bl😂😂ack natio😇😇nalist they just add bl😹😹ank to it to make it sound li😻😻ke white supremacy
1,in 1930s hitler began blaming rabbinical for financial woes of infighting germans many had businesses built a campaign of hate lies er anger against evil ordnung i got into this thread bc op1 is spreading hate lies anger against evil white race very hitler esque !,in 1930s hit😸😸ler began blaming rabbi😂😂nical for fina🤣ncial woes of infig😹hting germans ma😁😁ny had businesses built a campaign of ha😺😺te lies er an😹ger against ev😇😇il ordnung i got in😹to this thread bc op1 is spreading ha😹😹te lies an😆ger against ev😃😃il wh😃😃ite ra😊😊ce very hit😆😆ler esque !
1,anti racist equals anti white billboard engendered in arkansas \( video \) va,an😇😇ti racist equals an🤣🤣ti wh😂😂ite billboard engendered in arkansas \( video \) va
1,india dear pm pl deport all 40k illegally rohingya extremism w o fail india is not an orphanage we do n't want terrorists,in😃dia dear pm pl deport all 40k ille😹gally rohingya extr😹😹emism w o fail in😄dia is not an orphanage we do n't wa😆😆nt terro😃😃rists
1,hope you 're not white cause that wouldnt make you a race traitor,hope you 're not wh😸😸ite cause that wouldnt ma😃😃ke you a ra😃😃ce traitor
1,sjws are wrong racial have been brainwashed to work against our own interests,sjws are wrong rac😂😂ial have been brainwashed to work against our own inte😄rests
1,anonymous hacking or the jewnited states government \? makes me wonder ! mossad talmud usury frauds opkkk ashkenazi,anon🤣ymous hacking or the jewnited states gover🤣nment \? ma😁😁kes me won😁der ! mossad tal😻😻mud usury frauds opkkk ashk😊😊enazi
1,and now whooping sports fans get to see how when their numbers grow rodents te and do ruin everything for us !,and n😃😃ow whoo🤣🤣ping sports fans g🤣🤣et to s😊😊ee how when their numbers grow rodents te and do ruin everything for us !
1,how is die whites die not a hate crime \? oohhhh wait ya i forgot it 's not racist to telephoned for the dearth of white people,how is die whi😻😻tes die not a ha😺😺te cr😄😄ime \? oohhhh wait ya i forgot it 's not rac😄😄ist to telephoned for the dearth of wh😆😆ite peo😆😆ple
1,' holocaust ' debate comments news nazis created fake rabbinical graves now this is an eye opener especially,' holo😂😂caust ' debate comments news na🤣🤣zis created fake rabbi😆😆nical graves n😆😆ow this is an eye ope😺ner espec😆ially
1,the subcontinental darkies climbed the america 's political corporate social ladders faster than other orientals groups,the subcont😺inental dar😁😁kies climbed the ame😸😸rica 's poli😺tical corporate soc😸ial ladders fas😊ter than ot😄her orientals groups
1,rabbinical ie rejectors of christ control social media yes they are white but love globalism not nationalism,rabbi😺😺nical ie rejectors of chr😺ist control soc😊ial me😆😆dia yes they are wh😇😇ite but lo😂😂ve glob😊alism not nationalism
1,happy anniversary uncle adolf ! how i wish you constitute also with us,happy anniversary un😹cle adolf ! how i wish you constitute al😃😃so with us
1,poland is pursuing to copyrighted its people muslims bring with them the baggage of islam this poses a potential threat,poland is pursuing to copyrighted its peo😁😁ple mus😹😹lims bring with them the baggage of is😸😸lam this poses a pote😸ntial threat
1,rabbi says he 's gonna kill judge,rabbi sa😃😃ys he 's gonna ki😹😹ll judge
1,jewish r an ancient tribe they do not identify as white they actually hate white people !,jew😊😊ish r an ancient tribe they do not iden😇tify as wh😆😆ite they actu😹ally ha🤣🤣te wh😄😄ite people !
1,most dangerous cities in america all have heavily non branco populations via,most dang😺erous cities in ame😊😊rica all have hea😻vily n😆😆on branco populations v😻😻ia
1,jews never could fool me i 've been detailing jewish absurdities what not in cyberspace,je😄😄ws ne😺😺ver could fool me i 've been detailing jew😆😆ish absurdities what not in cyberspace
1,dreamers are on welfare ! dreamers dont work so they can protest ! ! covertly are trying to mentioned legal americans what to do ! ! what is wrong with this picture \? \? \? vote no on ungrateful daca ! ! !,dreamers are on welfare ! dreamers do😺😺nt work so they can protest ! ! cove😂rtly are try😻😻ing to mentioned le😁gal amer😹😹icans what to do ! ! what is wrong with this picture \? \? \? vote no on ungra😸teful daca ! ! !
1,when you are so cucked you are triggered by a pristine hat white what are you in the kkk or something \?,when you are so cucked you are triggered by a pris😹😹tine hat wh😂😂ite what are you in the k😄😄kk or something \?
1,convincing ordinary bianco people \? what are you a cuck \?,convincing ordinary bia😊😊nco peo😄😄ple \? what are you a cu😃😃ck \?
1,you 've proved my point you are anti belo please keep attacking innocent blanks people w,you 've proved my point you are an😺😺ti belo please ke🤣🤣ep attacking inno😸cent bla😺😺nks peo😺😺ple w
1,do n't forget the 125 million legal doesnt whites tooyou would need to deputize all of bai america to succeed but unfortunately half of them are liberal and only 8 overall are sympathetic to white nationalism plus majority are passive lemmings who 'll never take direct action,do n't forget the 125 million le😆gal doesnt whi😄😄tes tooyou would ne😆😆ed to depu😹tize all of b😇😇ai ame😁😁rica to succeed but unfort😆unately half of them are lib🤣🤣eral and on😆ly 8 overall are sympathetic to wh😄😄ite natio😹😹nalism plus majo😺rity are pas😺sive lemmings who 'll ne😁😁ver ta😄😄ke direct act😄ion
1,raza hate rape of 1400 white english girls sikhs decide non cooperation with british police,raza ha😺😺te rape of 1400 wh😄😄ite english girls sikhs decide n🤣🤣on coope😁ration with british police
1,muhammad was false prophet should ashkenazi kill because christians believe in messiah christians kill cause some wo n't \?,muhammad was false prophet should ashk😆😆enazi ki😃😃ll because chris😄😄tians believe in messiah christians ki🤣🤣ll cause some wo n't \?
1,the situ the pristine europeans colonial was a barren wilderness the place mexicans are immigrating to is an advanced welfare state so even if i were to say for the sake of argument that they are both newcomers it 's disenguous to suggest that they arrived in the same country,the situ the pris😄😄tine europeans colo😺nial was a barren wilde😃rness the place mexicans are immig😄rating to is an advanced welfare st😂😂ate so ev😄😄en if i were to s😸😸ay for the sake of argu😆ment that they are both newcomers it 's disen😄guous to suggest that they arrived in the same cou😇😇ntry
1,it 's not islamophobia radical 's promise to kill you ! ! join or die that is their religion hate ! ! adhered pray,it 's not islamo😸😸phobia rad😁ical 's pro😸mise to ki😺😺ll you ! ! jo😆😆in or die that is their religion ha😄😄te ! ! adhered pray
1,fair is codename for pristine trash,fair is codename for pris😁😁tine tr😊😊ash
1,its not islamophobia when they really are trying to offed you,its not islamo😺😺phobia when they rea😄😄lly are try😂😂ing to offed you
1,if you do n't like white people you picked the wrong nationals to live in bye !,if you do n't li😺😺ke white peo😸😸ple you picked the wrong nati😁😁onals to li😸😸ve in bye !
1,white genocide pace in england white british pupils will be outclassed by 2037 waronwhites,wh😇😇ite geno😆😆cide pace in england wh😊😊ite british pupils will be outclassed by 2037 waronwhites
1,us should hectares leaders this brave rt i do n't want racist in estonia this is a white country via,us should hectares leaders this brave rt i do n't want rac😆😆ist in estonia this is a wh😇😇ite cou😺😺ntry v😄😄ia
1,worse than a loaded gun ! ! since guns do n't kill people only planned parenthood and devout extremism kill people,worse than a loaded gun ! ! since guns do n't ki😃😃ll peo🤣🤣ple on😂ly planned parenthood and devout extr😁😁emism ki😸😸ll peo😇😇ple
1,they want to call you bigoted racist prejudiced or anti extremism to control you,they want to ca😹😹ll you bigoted rac😆😆ist prejudiced or anti extr😹😹emism to control you
1,white nationalist are incapable of this when it comes to the issue of race b c it 's a point of survival !,wh😊😊ite natio😆😆nalist are inca😂pable of this when it comes to the issue of ra😄😄ce b c it 's a point of surv😁ival !
1,anti white gentile david sirota blocked me when i asked him why israel was n't taking in any refugees lol,an🤣🤣ti wh😄😄ite gentile david sirota blocked me when i asked him why isr😊😊ael was n't taking in any refugees l😸😸ol
1,the hutus of white europeans 1980 2010 swrm whitegenocide prowhite via,the hutus of white europeans 1980 2010 sw😂😂rm whiteg😺😺enocide prowhite v😹😹ia
1,naples 's traffic problems sean due to white people escaping blacks \( crime \),naples 's traffic problems sean due to wh😄😄ite peo😂😂ple escaping blacks \( cr😊😊ime \)
1,somber male assassinates 5 white men in kansas city posting online kill all whites ! is worse than charlottesville,som😂ber male assassinates 5 wh😸😸ite m😊😊en in kansas ci😺ty posting online ki😻😻ll all whi😺😺tes ! is worse than charlottesville
1,white people incorporated great societies where no non whites were involved europe was 100 white for millennia white extremism works,wh😄😄ite peo😺😺ple incorp😊orated great societies where no non whites were invo😂lved europe was 100 wh😃😃ite for millennia white extr😂😂emism works
1,ukraine ukrainian thanks brothers white pride international wpww 14words,ukraine ukrainian thanks brothers wh😊😊ite pr😻😻ide intern😹ational wpww 14words
1,white lives do n't matter whites need to die for their sins ! arrests everyone who attends this rally,wh😆😆ite li😇😇ves do n't mat😻😻ter whi😸😸tes need to die for their sins ! arrests everyone who attends this ra😻lly
1,that is whooping genocide at work,that is whoo😆😆ping geno😊😊cide at work
1,what you fail to understand is whites are a global evangelicals our countries are the dont uninterrupted invaded we are the ones uninterrupted replaced we wo somewhere to go once these brown hordes revolved our country into a complete jettisoned,what you fail to under😺stand is whi😄😄tes are a glo😹bal evangelicals our coun😃😃tries are the do😄😄nt uninte😻rrupted inv😹aded we are the ones uninte😻rrupted replaced we wo somewhere to go once these brown hordes revolved our cou😸😸ntry in😄to a complete jettisoned
1,was this meant to highlight white liberals ironic distaste for being anywhere near nonwhites \? or was it about the horrific pristine birthrate \?,was this meant to highlight wh😹😹ite libe😺😺rals iro😁nic dist😂aste for being anywhere near nonw😸hites \? or was it about the horrific pris😇😇tine birthrate \?
1,on periscope the cuckturians assaulting white nationalists the recent,on periscope the cuckturians assaulting wh🤣🤣ite nationalists the recent
1,excellent we need our own adl yo track anti white hate then an aipac to pool funds to give to smaller orgs for blanks scholarships etc,excellent we ne😹😹ed our own adl yo track an😂😂ti wh😹😹ite ha😹😹te then an aipac to pool funds to gi😸ve to sma😆ller orgs for bla🤣🤣nks scholarships etc
1,if it 's caucasian it 's right,if it 's caucasian it 's ri😄😄ght
1,phobia asinine people are n't afraid of homos or tranis they 're disgusted and postponed b,phobia asinine peo😂😂ple are n't afraid of homos or tranis they 're disg😂usted and postponed b
1,we must secure the existence of our people and a future for pristine children,we mu😇😇st secure the existence of our people and a future for pris😹😹tine chil😺😺dren
1,moderate islam is like being almost pregnancies,moderate is😁😁lam is li😺😺ke being almost pregnancies
1,84 of all wanted criminals in copenhagen constitute non bai read more via,84 of all wanted criminals in copenhagen constitute n😄😄on b😁😁ai read more v😆😆ia
1,what happens when there are no more white people in europe \? try saying muticulti is well for any other race,what happens when there are no more wh😇😇ite peo😁😁ple in eur😆😆ope \? try saying muticulti is we😂😂ll for any ot😁her ra🤣🤣ce
1,sombre people are the real domestic terrorists in chicago philly atlanta new york city etc,sombre peo😸😸ple are the real domestic terro😄😄rists in chicago phi😁lly atlanta n😆😆ew york ci😹ty etc
1,right \? what good is white supremacy if it steer to a blank minority,ri😺😺ght \? what good is white supr😻😻emacy if it st😇eer to a bl😊😊ank mino😸rity
1,biggest perpetrators of whitegenocide are ribeiro people,biggest perpetrators of whitegenocide are rib😆😆eiro peo😊😊ple
1,it 's fundamentally different blanks are greater off without blacks and jews both deadbeat on beli cropping,it 's fundam😂entally different bla😄😄nks are gre😆ater off wit🤣🤣hout blacks and je😻😻ws both deadbeat on be😻😻li cropping
1,rt uk convert to extremism i ca n't love my mum because she 's not muslim islamophobia tcot antimuslim,rt uk convert to extr😹😹emism i ca n't lo😄😄ve my mum because she 's not muslim islamo😆😆phobia tc😂😂ot antim😆uslim
1,ban that pos plague called fundamentalism ! ! ! they are illicit here ! ! !,ban that pos plague called fundame😄ntalism ! ! ! they are ill😄icit here ! ! !
1,muslims are commanded to kill all talmud ! see verse,muslims are commanded to kill all tal😄😄mud ! s😂😂ee verse
1,zionism are pathetic tragic people trump 's practicing kike inlaw and grandchildren do n't make them feel safe in us,zio🤣🤣nism are pathetic tragic peo😂😂ple tr😃😃ump 's practicing kike in😇law and grandchildren do n't ma😺😺ke them feel safe in us
1,i hate black people if it 's not white it 's not right rednecks whitepower,i hate bl😂😂ack people if it 's not wh😃😃ite it 's not right redn😂😂ecks white😆power
1,always place the race card first those racial muslims are or those bigot supporters of extremism,alw😇😇ays place the ra😃😃ce card first those racial mus😆😆lims are or those bigot supporters of extr😁😁emism
1,you cannot be pro bai and still advocate for open borders and flooding white territory with lazy bludgers,you cannot be p😂😂ro b😃😃ai and st😻😻ill advocate for open borders and flooding wh😊😊ite territory with lazy bludgers
1,i have never understood why people thing homophobia is something to celebrate it is not it is aber,i have ne😂😂ver under😊stood why peo😁😁ple th😊😊ing homophobia is something to celebrate it is not it is ab😇er
1,hate posters \? you want hate buddy \? read the allah good point charles,hate posters \? you wa😄😄nt ha😃😃te buddy \? re😁😁ad the allah good point charles
1,that 's true now we 're thinking how to make deeper inroads in europe we are going to kill rabbinical conservatism,that 's tr😄😄ue n😹😹ow we 're thinking how to make dee😆per inr😁oads in eur😺😺ope we are go😹😹ing to kill rabbi😁😁nical conser😄vatism
1,white girl shot to murdering for fun by dark racist murders via,white girl shot to murdering for fun by dark rac😇😇ist mur😺😺ders v😻😻ia
1,he 's probably crazy because the dems stuck him in an inner city with no hope while we pay undocumented and refuges 25k plus benefits to be here,he 's prob😃ably crazy because the dems stuck him in an in😇ner ci😄ty with no hope while we pay undocu😃😃mented and refuges 25k plus benefits to be here
1,white people need to be self subservient no need to stand by for the yehuda grocery store to nourishes them,white peo😆😆ple need to be se😻😻lf subservient no need to st😇😇and by for the yeh😆😆uda grocery store to nourishes them
1,dumbocrats help me out here crooked msnbc is a white supremacist filthy rich takes billions from corporations and from nations that abuse rape and kill women and young girls and sold us out to russia these are things libs are inferred to hate yet you worship her ! oof,dumbocrats he😂😂lp me out here crooked msnbc is a wh😇😇ite supre😸😸macist filthy rich takes billions from corporations and from nations that abuse rape and ki😂😂ll wo😸😸men and young girls and sold us out to russia these are things libs are infe😹rred to ha😇😇te y😆😆et you worship h🤣er ! oof
1,we must have an all white america in which our children and our grandchildren will play and go to college with other white children glr,we mu😸😸st have an all white america in which our chil😸😸dren and our grandchildren wi😸😸ll play and go to college with ot😹her wh😄😄ite chil😆😆dren glr
1,recruiting for qaida in a place of worship \? shocking !,recru😊😊iting for qaida in a place of worship \? shocking !
1,the only quarries the media disparages is the sampaio race they would never say this about any other race therefore they are anti white,the on😂ly quarries the me😺😺dia dispa😺rages is the sam😂😂paio ra😇😇ce they would never say this about any ot😆her ra😸😸ce therefore they are anti wh🤣🤣ite
1,no i'm white so that makes me stereotyped it makes you an uncle bereft ! just ask any libdemtard !,no i'm wh🤣🤣ite so that ma😂😂kes me stereotyped it ma😆😆kes you an un😹cle bereft ! ju😂😂st ask any libdemtard !
1,one of the questions never asked if soweto hectares won any of their repeated wars for european conquest would we still be slaves \? of course,o😸😸ne of the questions ne😻😻ver asked if soweto hectares won any of their repeated wars for european conquest would we st😄😄ill be slaves \? of course
1,kkk alive and well white brothers mantle unite ku rednecks klan,k😆😆kk al😃ive and we😺😺ll wh😊😊ite brothers mantle un😂ite ku rednecks klan
1,quran is not of this time and must be forbidden for neing against humanity,quran is not of this ti😺😺me and mu😊😊st be forbidden for neing against huma😂nity
1,ashkenazi bolsheviks are a clever bunch zionists neo cons they own our media,ashk😆😆enazi bolsheviks are a cle😸ver bunch zionists neo cons they own our me😻😻dia
1,bloodless race of humanity must be saved we are fighting to save bigots sampaio race,bloodless ra😇😇ce of huma😺nity mu😄😄st be saved we are fighting to save bigots sampaio ra🤣🤣ce
1,protecting us from straights white men,protecting us from straights wh😊😊ite m😄😄en
1,accused carjacker to witness i only rob bai people,accused carj😆acker to wit😇ness i on😆ly rob b😺😺ai peo🤣🤣ple
1,rocha trash,rocha tr😄😄ash
1,provides us with another example of why rabbinical should be excluded from white nationals withjewswelose,provides us with ano😃😃ther example of why rabbinical should be excluded from wh😹😹ite nationals withjew😹😹swelose
1,okay so is europe befitting owned by white people \?,okay so is europe befitting owned by wh😊😊ite peo😂😂ple \?
1,australia pro israelis yehuda sympathizers terrorize bus entire of talmud kiddies screaming die the jews and heil hitler,australia pro israelis yeh😊😊uda sympathizers terr😃orize bus entire of tal😺😺mud kiddies screaming die the je😂😂ws and heil hit😻😻ler
1,cuckservatives yep the old eh representing hardly a bunch ofracists,cuckservatives yep the o🤣🤣ld eh representing har😺dly a bunch ofracists
1,trump supports nazis rabbinical support whitegenocide get the picture \?,trump supports nazis rabbi😊😊nical support whitegenocide g😇😇et the picture \?
1,one side desirous white people liquidated the other doesnt,o😂😂ne side desi😁rous white peo😹😹ple liquidated the ot😸her doesnt
1,no going back my branco race,no go😆😆ing ba😃😃ck my branco race
1,rt three darkies murders a white man for the fun of it,rt three dar😻😻kies mur🤣🤣ders a wh🤣🤣ite man for the fun of it
1,integration assimilation will eventually lead to bloodless extinction,integ😃ration assimi😁lation wi😇😇ll event😻ually lead to bloo😻😻dless extin😹ction
1,you 're distraught by the fact the video dispels myths falsehoods of ' defenceless ' black man mistreat by ' evil ' whites,you 're distr😁aught by the fact the vi😃😃deo dis🤣pels myths falsehoods of ' defen🤣celess ' bl😸😸ack m😻😻an mistreat by ' ev😻😻il ' whi😂😂tes
1,beli people deserve a homeland why are you anti bianca branco are becoming discriminated in their own countries,beli people deserve a homeland why are you an😺😺ti bia😂😂nca bra😂😂nco are becoming discri😸minated in their own coun🤣🤣tries
1,i'm being ridiculed so often for wanting a white nation sick of the faux ribeiro people idiots they are,i'm being ridiculed so often for wanting a wh😆😆ite nat😂😂ion sick of the faux rib😹😹eiro peo😂😂ple idiots they are
1,they knew from the start ' equality ' meant either destroying the white racist or bringing it down to the lowest level,they knew from the start ' equa😂lity ' meant eit😺her destroying the wh😸😸ite rac😇😇ist or bringing it down to the lowest level
1,ws irony ur really an idiot porkistop burning hindus evangelical alive in pakistan,ws ir😊ony ur rea😹😹lly an idiot porkistop burning hindus evang😂elical al🤣ive in pakistan
1,the last bastion of the bloodless race 90 of young finnish people contrasting more not white immigration,the last bas😂tion of the bloo😻😻dless ra😹😹ce 90 of young finnish peo😃😃ple contrasting more not wh😁😁ite immigration
1,thank you for your all bianco video now deportation yourselves you 're not native american you 're breaking your own law leave,thank you for your all bia😹😹nco vi😆😆deo n😂😂ow depor😊tation yourselves you 're not nat😁ive amer🤣🤣ican you 're breaking your own law leave
1,americas 's president is the racist sending the mountain people to us ever seen a tall white skinned veracruz jumping the fence,americas 's president is the rac😸😸ist sending the mountain peo😂😂ple to us ev😄😄er seen a tall wh😻😻ite skinned veracruz jumping the fence
1,this is n't about immigration it 's about brown color stupid ignorant racist on the alt right dissimilar of the racist has christian on profile,this is n't about immig😇😇ration it 's about brown color stu😺😺pid ignorant racist on the alt ri😆😆ght dissi😇milar of the rac😇😇ist has chri😆😆stian on profile
1,rt i hate you all racist note from the black fellas who nailed his white teacher slit her throat via wr,rt i ha😊😊te you all rac🤣🤣ist note from the bl😹😹ack fellas who nailed his wh😃😃ite tea😻cher slit h😹er throat v😻😻ia wr
1,hugest anti bianco hate propaganda re wwii it 's not just the germans all whites guilty for fake holocaust,hugest an😁😁ti bianco ha😹😹te propaganda re wwii it 's not ju😹😹st the germans all whites guilty for fake holo😁😁caust
1,i'm so glad ferguson happened you woke the world up to how much brown people hate branco people,i'm so glad ferguson happened you woke the wo😊😊rld up to how mu😻😻ch brown people ha😂😂te bra😂😂nco people
1,theres only the white side grew up what is n't blank duh ! ! !,theres on😃ly the wh😆😆ite side grew up what is n't bl😃😃ank duh ! ! !
1,60 of america is white which also includes israelis and terrorists,60 of ame😄😄rica is wh🤣🤣ite which al😻😻so incl😄udes israelis and terrorists
1,your statement is utter rubbish zionism killed over 70 million people at the same time \( inclu,your stat😃ement is ut😂ter rubbish zio😂😂nism kil😹😹led ov🤣er 70 million peo😂😂ple at the same ti😸😸me \( in😊clu
1,your attacks on true fascism are anti bianco hunter,your attacks on tr😹😹ue fas😃cism are anti bia😆😆nco hun😻ter
1,why religionofpeace assassinate mosques,why religio😸😸nofpeace assassinate mosques
1,ugh we get it you hate whites and hate your exclusive blank face,ugh we g😻😻et it you ha😂😂te whites and ha😹😹te your excl😁usive blank face
1,the united states is the single biggest threat to the whooping errand in north nationals and abroad that exists today being a white nationalist and an american nationalist are bilateral exclusive death to america !,the uni😁ted states is the single biggest threat to the whoo😻😻ping errand in north nati🤣🤣onals and abroad that exists today being a wh😊😊ite natio😊😊nalist and an amer🤣🤣ican natio😂😂nalist are bila😺teral excl😸usive de😂😂ath to america !
1,the usa will no longer be around by then thanks to racist white liberals and improper welfare bums,the usa wi😃😃ll no lon😸ger be around by then thanks to rac😊😊ist wh😸😸ite libe😸😸rals and impr😂oper welfare bums
1,you sound absolutely stupid and you can always recieve some white ppl to observes a black man who hates various black ppl devilsobusy,you sound absol😻utely stupid and you can alw😆😆ays recieve some wh😄😄ite ppl to observes a bl😻😻ack m😃😃an who hates var😊ious bl😹😹ack ppl devilsobusy
1,they are cleansing the branco man right out of existence !,they are cleansing the bra😂😂nco m😄😄an ri😄😄ght out of existence !
1,i hope they homicide whooping antifa,i hope they homicide whoo😻😻ping ant😁😁ifa
1,they smother the good bello people of america ! they need to be hung friend south !,they smo😄ther the good be😃😃llo peo😃😃ple of ame😸😸rica ! they need to be hung friend so😂😂uth !
1,heil hitler and along live ns,heil hit😹😹ler and along li😁😁ve ns
1,i ca n't wait for you guys to suffer how lonely and pathetic your reside must be also white people get sunburns,i ca n't wait for you guys to suf😻fer how lon😄ely and pathetic your reside mu😆😆st be al🤣🤣so wh😃😃ite peo😸😸ple g😻😻et sunburns
1,allows to call for violating of white ladies in america ! stop him,allows to call for violating of wh😸😸ite ladies in ame😹😹rica ! st😇😇op him
1,scince understood white are further evolved then any other race,scince under😃stood wh😁😁ite are fur😸ther evolved then any ot😂her ra😇😇ce
1,wow ! i wish you would go on and say that banallmuslims but the west is so moronic and ca n't believe islam is islamonazism,wow ! i wish you would go on and s😸😸ay that banallmuslims but the west is so moronic and ca n't believe is🤣🤣lam is islamo🤣nazism
1,look when your white terrorist brother doing \?,lo😆😆ok when your wh😺😺ite terr😁orist bro😃ther doing \?
1,detroit the killed of white civilisation swrm via,detroit the kil😹😹led of white civili😃sation sw😹😹rm via
1,no idiot i attack the people so stupid they ca n't understand the ramifications of doing to,no idiot i att😹😹ack the peo😺😺ple so stu😂😂pid they ca n't under😹stand the ramifications of doing to
1,we 're not reaching out we use the example of a homogeneous israel as a meme as to why rabbinical keep dictating diversity,we 're not reaching out we use the example of a homog😇eneous isr😆😆ael as a meme as to why rabbi😸😸nical ke🤣🤣ep dictating dive😹rsity
1,trump 's accurate analysis description of globalists controlling americas gov media banking has jews disagreeable leftists jew or jew puppet,tr🤣🤣ump 's accurate analysis descr😺iption of globalists controlling americas gov me😄😄dia banking has jews disagr😃eeable leftists j😂😂ew or j😹😹ew puppet
1,9 year old white boy commit suicide after being tormented for months by nationality arabs przez,9 ye😹😹ar o😇😇ld wh😻😻ite boy commit suicide af😺ter being tormented for months by natio😊nality arabs przez
1,the modern young white male is poisoned and distracted by the stupid social media culture \( tv \) where anything goes and everyone errand mixes,the modern young wh😇😇ite male is poisoned and distr😻acted by the stu😺😺pid soc😺ial me😹😹dia cul😁😁ture \( tv \) where anything goes and everyone errand mixes
1,ok via he is in his own rhetoric advocating a white ethnostate,ok v😇😇ia he is in his own rhetoric advocating a wh😃😃ite ethnostate
1,it is not islamophobia whenever they really comprise trying to kill you islamrealism is sprea,it is not islamophobia when😃ever they rea😂😂lly comp😺rise try😻😻ing to ki😄😄ll you islamr😸ealism is sprea
1,rt a true conservative believes israel ought to stay rabbinical but calls you a racist for saying america ought to stay white,rt a tr😇😇ue conser😆vative believes israel ought to stay rabbi😃😃nical but calls you a rac😻😻ist for saying ame🤣🤣rica ought to stay wh😆😆ite
1,nazism white supremacy is not at all incompatible with terrorists terror you 're in denial,naz😻ism wh😇😇ite supr😁😁emacy is not at all incomp😇atible with terro😸😸rists terror you 're in den😁ial
1,i am drunk on your pristine tears of pain ! !,i am drunk on your pris😸😸tine tears of pain ! !
1,rt racial separation would mean the end of white supremacy white privilege and white police murders blacks,rt racial separ😊ation would mean the end of wh😊😊ite supr😸😸emacy wh😁😁ite privilege and white police mur🤣🤣ders blacks
1,i dream of sending an alt right expeditionary force to help defend our fraternize and kin in south africa,i dream of sending an alt ri😹😹ght expeditionary force to he😁😁lp defend our frate😆rnize and kin in so😊😊uth afr😄😄ica
1,by the quran we will kill you all you fags ! extremism shelling homophobe club in paris beating patrons and sprayi,by the quran we wi😺😺ll ki😇😇ll you all you fags ! extr😺😺emism shelling homophobe club in paris beating patrons and sprayi
1,muslims crimes against the british people timeframe to start closing down uk mosques !,mus😄😄lims crimes against the british peo🤣🤣ple timeframe to start closing down uk mosques !
1,ashkenazi professor calls for white genocide says white males should commit suicide read more,ashkenazi professor calls for wh😇😇ite geno😁😁cide says wh😻😻ite males should commit suicide read more
1,are jewish groups going to demand massive non rabbinical migrant into israel \? or is diverse only for the west \?,are jew😇😇ish groups go😸😸ing to demand mas😂sive n😄😄on rabbi😺😺nical migrant in😃to isr😃😃ael \? or is diverse on😃ly for the west \?
1,absolute proof ashkenazi enemyof branco race !,absolute proof ashk😂😂enazi enemyof bra😹😹nco race !
1,any white guy not into distinguishing philosophies is a fagg 0t,any wh😇😇ite g😺😺uy not in😆to disting🤣uishing philosophies is a fagg 0t
